racerName_1,count,mean,count_rank_1,ratio_rank_1,count_rank_2,ratio_rank_2,count_rank_3,ratio_rank_3,count_rank_4,ratio_rank_4,count_rank_5,ratio_rank_5,count_rank_6,ratio_rank_6,rank_ratio_rank_1
木　田　　峰由季,30,1.4666666666666666,20.0,0.6666666666666666,2.0,0.06666666666666667,2.0,0.06666666666666667,1.0,0.03333333333333333,2.0,0.06666666666666667,0.0,0.0,316.5
木　谷　　賢　太,26,2.3461538461538463,14.0,0.5384615384615384,3.0,0.11538461538461539,0.0,0.0,2.0,0.07692307692307693,3.0,0.11538461538461539,3.0,0.11538461538461539,597.5
末　永　　由　楽,34,1.7941176470588236,18.0,0.5294117647058824,5.0,0.14705882352941177,5.0,0.14705882352941177,2.0,0.058823529411764705,2.0,0.058823529411764705,0.0,0.0,621.5
末　永　　祐　輝,30,1.7666666666666666,19.0,0.6333333333333333,6.0,0.2,2.0,0.06666666666666667,0.0,0.0,2.0,0.06666666666666667,1.0,0.03333333333333333,407.0
本　吉　　正　樹,21,2.2857142857142856,7.0,0.3333333333333333,6.0,0.2857142857142857,2.0,0.09523809523809523,2.0,0.09523809523809523,3.0,0.14285714285714285,0.0,0.0,982.5
本　多　　宏　和,53,1.3773584905660377,39.0,0.7358490566037735,11.0,0.20754716981132076,2.0,0.03773584905660377,0.0,0.0,0.0,0.0,1.0,0.018867924528301886,151.0
本　岡　　勝　利,29,2.689655172413793,8.0,0.27586206896551724,8.0,0.27586206896551724,4.0,0.13793103448275862,3.0,0.10344827586206896,6.0,0.20689655172413793,0.0,0.0,1060.5
本　橋　　克　洋,34,2.2058823529411766,14.0,0.4117647058823529,9.0,0.2647058823529412,4.0,0.11764705882352941,2.0,0.058823529411764705,1.0,0.029411764705882353,3.0,0.08823529411764706,848.0
本　部　　真　吾,30,2.4,14.0,0.4666666666666667,4.0,0.13333333333333333,4.0,0.13333333333333333,4.0,0.13333333333333333,2.0,0.06666666666666667,2.0,0.06666666666666667,737.0
杉　山　　勝　匡,25,2.8,10.0,0.4,3.0,0.12,4.0,0.16,2.0,0.08,2.0,0.08,4.0,0.16,874.0
杉　山　　正　樹,56,1.5535714285714286,41.0,0.7321428571428571,4.0,0.07142857142857142,7.0,0.125,3.0,0.05357142857142857,1.0,0.017857142857142856,0.0,0.0,160.0
杉　山　　裕　也,53,1.830188679245283,32.0,0.6037735849056604,10.0,0.18867924528301888,5.0,0.09433962264150944,2.0,0.03773584905660377,2.0,0.03773584905660377,2.0,0.03773584905660377,462.0
杉　山　　貴　博,44,1.3636363636363635,34.0,0.7727272727272727,6.0,0.13636363636363635,0.0,0.0,2.0,0.045454545454545456,0.0,0.0,1.0,0.022727272727272728,83.0
杉　村　　賢　也,24,2.8333333333333335,1.0,0.041666666666666664,9.0,0.375,5.0,0.20833333333333334,6.0,0.25,2.0,0.08333333333333333,0.0,0.0,1177.0
杉　江　　浩　明,27,2.1481481481481484,12.0,0.4444444444444444,8.0,0.2962962962962963,1.0,0.037037037037037035,4.0,0.14814814814814814,1.0,0.037037037037037035,1.0,0.037037037037037035,786.0
杉　田　　篤　光,45,2.0444444444444443,24.0,0.5333333333333333,5.0,0.1111111111111111,7.0,0.15555555555555556,4.0,0.08888888888888889,3.0,0.06666666666666667,1.0,0.022222222222222223,611.0
村　上　　　　純,48,1.6458333333333333,32.0,0.6666666666666666,5.0,0.10416666666666667,6.0,0.125,1.0,0.020833333333333332,3.0,0.0625,0.0,0.0,316.5
村　上　　　　遼,36,1.3611111111111112,28.0,0.7777777777777778,4.0,0.1111111111111111,1.0,0.027777777777777776,0.0,0.0,2.0,0.05555555555555555,0.0,0.0,75.0
村　上　　功　祐,30,1.6,19.0,0.6333333333333333,7.0,0.23333333333333334,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,2.0,0.06666666666666667,407.0
村　上　　奈　穂,28,2.9642857142857144,8.0,0.2857142857142857,8.0,0.2857142857142857,1.0,0.03571428571428571,3.0,0.10714285714285714,4.0,0.14285714285714285,4.0,0.14285714285714285,1051.0
村　岡　　　　賢,29,3.3448275862068964,7.0,0.2413793103448276,6.0,0.20689655172413793,2.0,0.06896551724137931,4.0,0.13793103448275862,4.0,0.13793103448275862,6.0,0.20689655172413793,1085.0
村　岡　　賢　人,45,1.7555555555555555,26.0,0.5777777777777777,10.0,0.2222222222222222,5.0,0.1111111111111111,3.0,0.06666666666666667,0.0,0.0,1.0,0.022222222222222223,507.5
村　松　　修　二,55,1.4727272727272727,44.0,0.8,4.0,0.07272727272727272,3.0,0.05454545454545454,2.0,0.03636363636363636,0.0,0.0,2.0,0.03636363636363636,49.5
村　田　　　　敦,36,2.1944444444444446,16.0,0.4444444444444444,8.0,0.2222222222222222,6.0,0.16666666666666666,2.0,0.05555555555555555,3.0,0.08333333333333333,1.0,0.027777777777777776,786.0
村　田　　修　次,52,1.6153846153846154,39.0,0.75,5.0,0.09615384615384616,2.0,0.038461538461538464,2.0,0.038461538461538464,3.0,0.057692307692307696,1.0,0.019230769230769232,122.5
村　田　　浩　司,30,2.5,11.0,0.36666666666666664,8.0,0.26666666666666666,4.0,0.13333333333333333,1.0,0.03333333333333333,4.0,0.13333333333333333,2.0,0.06666666666666667,931.0
村　越　　　　篤,44,2.1136363636363638,24.0,0.5454545454545454,8.0,0.18181818181818182,4.0,0.09090909090909091,2.0,0.045454545454545456,3.0,0.06818181818181818,3.0,0.06818181818181818,579.5
杢　野　　誓　良,35,1.8571428571428572,21.0,0.6,8.0,0.22857142857142856,2.0,0.05714285714285714,0.0,0.0,2.0,0.05714285714285714,2.0,0.05714285714285714,467.5
東　　　　健　介,51,1.8823529411764706,33.0,0.6470588235294118,7.0,0.13725490196078433,2.0,0.0392156862745098,5.0,0.09803921568627451,1.0,0.0196078431372549,3.0,0.058823529411764705,374.5
東　　　　潤　樹,43,2.046511627906977,22.0,0.5116279069767442,8.0,0.18604651162790697,5.0,0.11627906976744186,1.0,0.023255813953488372,5.0,0.11627906976744186,1.0,0.023255813953488372,656.5
東　本　　勝　利,46,1.673913043478261,28.0,0.6086956521739131,11.0,0.2391304347826087,1.0,0.021739130434782608,3.0,0.06521739130434782,0.0,0.0,2.0,0.043478260869565216,452.5
松　下　　　　潤,25,3.08,4.0,0.16,8.0,0.32,4.0,0.16,3.0,0.12,3.0,0.12,3.0,0.12,1148.0
松　下　　一　也,43,1.441860465116279,29.0,0.6744186046511628,8.0,0.18604651162790697,4.0,0.09302325581395349,0.0,0.0,1.0,0.023255813953488372,0.0,0.0,297.0
松　下　　哲　也,27,2.5555555555555554,13.0,0.48148148148148145,2.0,0.07407407407407407,4.0,0.14814814814814814,3.0,0.1111111111111111,2.0,0.07407407407407407,3.0,0.1111111111111111,714.5
松　下　　直　也,37,2.135135135135135,17.0,0.4594594594594595,11.0,0.2972972972972973,3.0,0.08108108108108109,2.0,0.05405405405405406,1.0,0.02702702702702703,3.0,0.08108108108108109,753.0
松　下　　知　幸,33,2.696969696969697,14.0,0.42424242424242425,5.0,0.15151515151515152,3.0,0.09090909090909091,3.0,0.09090909090909091,4.0,0.12121212121212122,4.0,0.12121212121212122,821.5
松　井　　　　繁,56,1.7321428571428572,38.0,0.6785714285714286,9.0,0.16071428571428573,2.0,0.03571428571428571,2.0,0.03571428571428571,3.0,0.05357142857142857,2.0,0.03571428571428571,285.0
松　井　　洪　弥,46,1.9130434782608696,27.0,0.5869565217391305,7.0,0.15217391304347827,6.0,0.13043478260869565,2.0,0.043478260869565216,3.0,0.06521739130434782,1.0,0.021739130434782608,489.5
松　井　　賢　治,50,1.78,32.0,0.64,8.0,0.16,3.0,0.06,4.0,0.08,2.0,0.04,1.0,0.02,390.0
松　尾　　　　充,51,1.6470588235294117,38.0,0.7450980392156863,5.0,0.09803921568627451,3.0,0.058823529411764705,1.0,0.0196078431372549,1.0,0.0196078431372549,3.0,0.058823529411764705,132.0
松　尾　　　　拓,42,1.5,30.0,0.7142857142857143,7.0,0.16666666666666666,1.0,0.023809523809523808,0.0,0.0,2.0,0.047619047619047616,1.0,0.023809523809523808,207.0
松　尾　　　　祭,45,2.2444444444444445,24.0,0.5333333333333333,8.0,0.17777777777777778,3.0,0.06666666666666667,3.0,0.06666666666666667,2.0,0.044444444444444446,5.0,0.1111111111111111,611.0
松　尾　　基　成,26,2.8461538461538463,7.0,0.2692307692307692,7.0,0.2692307692307692,1.0,0.038461538461538464,4.0,0.15384615384615385,2.0,0.07692307692307693,4.0,0.15384615384615385,1067.5
松　尾　　昂　明,49,1.9795918367346939,28.0,0.5714285714285714,7.0,0.14285714285714285,5.0,0.10204081632653061,2.0,0.04081632653061224,4.0,0.08163265306122448,2.0,0.04081632653061224,521.5
松　山　　　　靖,21,2.6666666666666665,7.0,0.3333333333333333,5.0,0.23809523809523808,2.0,0.09523809523809523,4.0,0.19047619047619047,1.0,0.047619047619047616,2.0,0.09523809523809523,982.5
松　山　　将　吾,44,1.2045454545454546,37.0,0.8409090909090909,3.0,0.06818181818181818,2.0,0.045454545454545456,1.0,0.022727272727272728,0.0,0.0,0.0,0.0,14.0
松　崎　　祐太郎,45,1.7777777777777777,31.0,0.6888888888888889,4.0,0.08888888888888889,2.0,0.044444444444444446,5.0,0.1111111111111111,3.0,0.06666666666666667,0.0,0.0,266.0
松　本　　一　毅,20,2.95,5.0,0.25,0.0,0.0,4.0,0.2,5.0,0.25,2.0,0.1,2.0,0.1,1078.0
松　本　　勝　也,55,1.6181818181818182,40.0,0.7272727272727273,6.0,0.10909090909090909,4.0,0.07272727272727272,2.0,0.03636363636363636,1.0,0.01818181818181818,2.0,0.03636363636363636,171.5
松　本　　博　昭,43,1.4651162790697674,30.0,0.6976744186046512,7.0,0.16279069767441862,1.0,0.023255813953488372,4.0,0.09302325581395349,0.0,0.0,0.0,0.0,247.0
松　本　　庸　平,39,2.6153846153846154,18.0,0.46153846153846156,6.0,0.15384615384615385,2.0,0.05128205128205128,4.0,0.10256410256410256,4.0,0.10256410256410256,5.0,0.1282051282051282,747.5
松　本　　弓　雄,27,2.6296296296296298,9.0,0.3333333333333333,7.0,0.25925925925925924,4.0,0.14814814814814814,2.0,0.07407407407407407,2.0,0.07407407407407407,3.0,0.1111111111111111,982.5
松　本　　晶　恵,64,1.65625,47.0,0.734375,8.0,0.125,3.0,0.046875,1.0,0.015625,0.0,0.0,5.0,0.078125,155.0
松　本　　浩　貴,26,2.8846153846153846,5.0,0.19230769230769232,6.0,0.23076923076923078,7.0,0.2692307692307692,3.0,0.11538461538461539,5.0,0.19230769230769232,0.0,0.0,1125.5
松　本　　真　吾,24,3.1666666666666665,4.0,0.16666666666666666,6.0,0.25,4.0,0.16666666666666666,3.0,0.125,6.0,0.25,1.0,0.041666666666666664,1143.5
松　村　　　　敏,67,1.5223880597014925,53.0,0.7910447761194029,4.0,0.05970149253731343,5.0,0.07462686567164178,1.0,0.014925373134328358,2.0,0.029850746268656716,2.0,0.029850746268656716,61.0
松　村　　康　太,36,1.9722222222222223,18.0,0.5,7.0,0.19444444444444445,7.0,0.19444444444444445,2.0,0.05555555555555555,2.0,0.05555555555555555,0.0,0.0,679.5
松　江　　秀　徳,42,1.9285714285714286,21.0,0.5,7.0,0.16666666666666666,7.0,0.16666666666666666,2.0,0.047619047619047616,1.0,0.023809523809523808,2.0,0.047619047619047616,679.5
松　浦　　　　勝,23,2.1739130434782608,8.0,0.34782608695652173,6.0,0.2608695652173913,6.0,0.2608695652173913,3.0,0.13043478260869565,0.0,0.0,0.0,0.0,962.5
松　瀬　　弘　美,30,1.9333333333333333,13.0,0.43333333333333335,6.0,0.2,4.0,0.13333333333333333,4.0,0.13333333333333333,1.0,0.03333333333333333,0.0,0.0,808.0
松　田　　大志郎,39,1.4871794871794872,28.0,0.717948717948718,3.0,0.07692307692307693,2.0,0.05128205128205128,2.0,0.05128205128205128,2.0,0.05128205128205128,0.0,0.0,195.0
松　田　　憲　幸,40,2.0,20.0,0.5,9.0,0.225,3.0,0.075,3.0,0.075,3.0,0.075,1.0,0.025,679.5
松　田　　祐　季,56,1.4107142857142858,42.0,0.75,10.0,0.17857142857142858,2.0,0.03571428571428571,0.0,0.0,1.0,0.017857142857142856,1.0,0.017857142857142856,122.5
松　田　　竜　馬,47,1.702127659574468,32.0,0.6808510638297872,5.0,0.10638297872340426,1.0,0.02127659574468085,3.0,0.06382978723404255,1.0,0.02127659574468085,3.0,0.06382978723404255,279.0
松　田　　隆　司,31,1.967741935483871,20.0,0.6451612903225806,2.0,0.06451612903225806,3.0,0.0967741935483871,3.0,0.0967741935483871,2.0,0.06451612903225806,1.0,0.03225806451612903,379.0
松　竹　　大　輔,30,1.6333333333333333,19.0,0.6333333333333333,6.0,0.2,3.0,0.1,1.0,0.03333333333333333,1.0,0.03333333333333333,0.0,0.0,407.0
板　倉　　敦　史,22,3.5,5.0,0.22727272727272727,4.0,0.18181818181818182,0.0,0.0,5.0,0.22727272727272727,4.0,0.18181818181818182,4.0,0.18181818181818182,1104.0
板　橋　　侑　我,34,1.8235294117647058,19.0,0.5588235294117647,8.0,0.23529411764705882,0.0,0.0,3.0,0.08823529411764706,3.0,0.08823529411764706,0.0,0.0,552.0
林　　　　恵　祐,23,3.1739130434782608,6.0,0.2608695652173913,6.0,0.2608695652173913,0.0,0.0,4.0,0.17391304347826086,3.0,0.13043478260869565,4.0,0.17391304347826086,1071.5
林　　　　祐　介,36,1.6944444444444444,26.0,0.7222222222222222,3.0,0.08333333333333333,3.0,0.08333333333333333,0.0,0.0,4.0,0.1111111111111111,0.0,0.0,180.0
林　　　　美　憲,67,1.6119402985074627,45.0,0.6716417910447762,13.0,0.19402985074626866,3.0,0.04477611940298507,3.0,0.04477611940298507,2.0,0.029850746268656716,1.0,0.014925373134328358,305.0
枝　尾　　　　賢,64,1.390625,49.0,0.765625,8.0,0.125,6.0,0.09375,0.0,0.0,0.0,0.0,1.0,0.015625,94.0
柏　野　　幸　二,36,1.4444444444444444,25.0,0.6944444444444444,7.0,0.19444444444444445,3.0,0.08333333333333333,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,256.0
染　川　　直　哉,24,3.2083333333333335,7.0,0.2916666666666667,4.0,0.16666666666666666,1.0,0.041666666666666664,3.0,0.125,1.0,0.041666666666666664,7.0,0.2916666666666667,1045.0
柘　植　　政　浩,44,1.6363636363636365,29.0,0.6590909090909091,7.0,0.1590909090909091,2.0,0.045454545454545456,2.0,0.045454545454545456,3.0,0.06818181818181818,0.0,0.0,338.5
柳　内　　敬　太,23,2.652173913043478,9.0,0.391304347826087,4.0,0.17391304347826086,1.0,0.043478260869565216,5.0,0.21739130434782608,3.0,0.13043478260869565,1.0,0.043478260869565216,892.0
柳　橋　　宏　紀,35,2.2857142857142856,13.0,0.37142857142857144,12.0,0.34285714285714286,4.0,0.11428571428571428,2.0,0.05714285714285714,1.0,0.02857142857142857,3.0,0.08571428571428572,923.0
柳　沢　　　　一,58,1.4137931034482758,46.0,0.7931034482758621,6.0,0.10344827586206896,3.0,0.05172413793103448,0.0,0.0,3.0,0.05172413793103448,0.0,0.0,58.0
柳　澤　　千　春,27,2.740740740740741,5.0,0.18518518518518517,8.0,0.2962962962962963,8.0,0.2962962962962963,2.0,0.07407407407407407,3.0,0.1111111111111111,1.0,0.037037037037037035,1130.0
柳　瀬　　興　志,29,2.6551724137931036,13.0,0.4482758620689655,4.0,0.13793103448275862,3.0,0.10344827586206896,1.0,0.034482758620689655,5.0,0.1724137931034483,3.0,0.10344827586206896,780.0
柳　生　　泰　二,48,1.5625,35.0,0.7291666666666666,6.0,0.125,3.0,0.0625,2.0,0.041666666666666664,1.0,0.020833333333333332,1.0,0.020833333333333332,166.5
柳　田　　英　明,49,2.3469387755102042,19.0,0.3877551020408163,15.0,0.30612244897959184,5.0,0.10204081632653061,1.0,0.02040816326530612,7.0,0.14285714285714285,2.0,0.04081632653061224,896.0
柴　田　　　　光,49,1.7346938775510203,32.0,0.6530612244897959,5.0,0.10204081632653061,6.0,0.12244897959183673,2.0,0.04081632653061224,1.0,0.02040816326530612,2.0,0.04081632653061224,355.0
柴　田　　友　和,25,2.76,6.0,0.24,6.0,0.24,6.0,0.24,3.0,0.12,3.0,0.12,1.0,0.04,1090.5
栗　原　　謙　治,25,2.92,5.0,0.2,8.0,0.32,2.0,0.08,4.0,0.16,6.0,0.24,0.0,0.0,1121.5
栗　城　　　　匠,33,1.5151515151515151,22.0,0.6666666666666666,7.0,0.21212121212121213,3.0,0.09090909090909091,0.0,0.0,1.0,0.030303030303030304,0.0,0.0,316.5
栗　山　　繁　洋,41,2.317073170731707,15.0,0.36585365853658536,9.0,0.21951219512195122,6.0,0.14634146341463414,6.0,0.14634146341463414,4.0,0.0975609756097561,0.0,0.0,932.0
桂　林　　　　寛,51,1.7058823529411764,31.0,0.6078431372549019,13.0,0.2549019607843137,2.0,0.0392156862745098,2.0,0.0392156862745098,2.0,0.0392156862745098,1.0,0.0196078431372549,455.0
桐　本　　康　臣,60,1.5,40.0,0.6666666666666666,11.0,0.18333333333333332,5.0,0.08333333333333333,2.0,0.03333333333333333,1.0,0.016666666666666666,0.0,0.0,316.5
桐　生　　順　平,49,1.6326530612244898,33.0,0.673469387755102,8.0,0.16326530612244897,3.0,0.061224489795918366,3.0,0.061224489795918366,2.0,0.04081632653061224,0.0,0.0,300.5
桑　原　　　　悠,50,1.5,40.0,0.8,4.0,0.08,1.0,0.02,2.0,0.04,2.0,0.04,1.0,0.02,49.5
桑　原　　将　光,39,2.1538461538461537,16.0,0.41025641025641024,13.0,0.3333333333333333,2.0,0.05128205128205128,5.0,0.1282051282051282,2.0,0.05128205128205128,1.0,0.02564102564102564,850.0
桑　島　　和　宏,32,2.125,17.0,0.53125,3.0,0.09375,6.0,0.1875,4.0,0.125,1.0,0.03125,1.0,0.03125,618.5
梅　木　　敬　太,24,2.125,10.0,0.4166666666666667,4.0,0.16666666666666666,4.0,0.16666666666666666,4.0,0.16666666666666666,1.0,0.041666666666666664,0.0,0.0,838.5
梶　原　　　　正,28,2.2142857142857144,8.0,0.2857142857142857,13.0,0.4642857142857143,1.0,0.03571428571428571,5.0,0.17857142857142858,1.0,0.03571428571428571,0.0,0.0,1051.0
梶　野　　学　志,48,1.6458333333333333,34.0,0.7083333333333334,8.0,0.16666666666666666,0.0,0.0,3.0,0.0625,1.0,0.020833333333333332,2.0,0.041666666666666664,223.0
森　　　　弘　行,32,2.53125,10.0,0.3125,10.0,0.3125,4.0,0.125,2.0,0.0625,5.0,0.15625,1.0,0.03125,1010.0
森　　　　晋太郎,27,1.8888888888888888,14.0,0.5185185185185185,6.0,0.2222222222222222,1.0,0.037037037037037035,3.0,0.1111111111111111,2.0,0.07407407407407407,0.0,0.0,644.0
森　　　　智　也,32,2.09375,16.0,0.5,7.0,0.21875,4.0,0.125,2.0,0.0625,1.0,0.03125,2.0,0.0625,679.5
森　　　　照　夫,21,2.4285714285714284,9.0,0.42857142857142855,3.0,0.14285714285714285,0.0,0.0,4.0,0.19047619047619047,4.0,0.19047619047619047,0.0,0.0,815.0
森　　　　秋　光,33,2.6363636363636362,12.0,0.36363636363636365,5.0,0.15151515151515152,4.0,0.12121212121212122,8.0,0.24242424242424243,3.0,0.09090909090909091,1.0,0.030303030303030304,937.5
森　　　　竜　也,52,1.5961538461538463,37.0,0.7115384615384616,8.0,0.15384615384615385,4.0,0.07692307692307693,0.0,0.0,0.0,0.0,3.0,0.057692307692307696,214.0
森　　　　貴　洋,41,1.6829268292682926,26.0,0.6341463414634146,8.0,0.1951219512195122,2.0,0.04878048780487805,4.0,0.0975609756097561,1.0,0.024390243902439025,0.0,0.0,404.0
森　下　　　　勇,24,2.75,11.0,0.4583333333333333,1.0,0.041666666666666664,2.0,0.08333333333333333,5.0,0.20833333333333334,3.0,0.125,2.0,0.08333333333333333,759.0
森　作　　広　大,26,2.730769230769231,6.0,0.23076923076923078,7.0,0.2692307692307692,6.0,0.23076923076923078,3.0,0.11538461538461539,3.0,0.11538461538461539,1.0,0.038461538461538464,1098.5
森　作　　雄　大,22,2.3636363636363638,10.0,0.45454545454545453,5.0,0.22727272727272727,1.0,0.045454545454545456,3.0,0.13636363636363635,1.0,0.045454545454545456,2.0,0.09090909090909091,766.5
森　安　　弘　雅,30,2.5,15.0,0.5,3.0,0.1,4.0,0.13333333333333333,2.0,0.06666666666666667,2.0,0.06666666666666667,4.0,0.13333333333333333,679.5
森　定　　晃　史,57,1.5964912280701755,37.0,0.6491228070175439,11.0,0.19298245614035087,6.0,0.10526315789473684,2.0,0.03508771929824561,0.0,0.0,1.0,0.017543859649122806,371.0
森　岡　　満　郎,25,1.4,18.0,0.72,6.0,0.24,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,190.0
森　岡　　真　希,31,2.5161290322580645,15.0,0.4838709677419355,5.0,0.16129032258064516,3.0,0.0967741935483871,0.0,0.0,4.0,0.12903225806451613,4.0,0.12903225806451613,708.0
森　林　　　　太,27,2.740740740740741,10.0,0.37037037037037035,5.0,0.18518518518518517,3.0,0.1111111111111111,3.0,0.1111111111111111,3.0,0.1111111111111111,3.0,0.1111111111111111,926.5
森　永　　　　淳,53,1.5660377358490567,39.0,0.7358490566037735,7.0,0.1320754716981132,4.0,0.07547169811320754,0.0,0.0,0.0,0.0,3.0,0.05660377358490566,151.0
森　永　　　　隆,44,1.6363636363636365,32.0,0.7272727272727273,6.0,0.13636363636363635,2.0,0.045454545454545456,0.0,0.0,2.0,0.045454545454545456,2.0,0.045454545454545456,171.5
森　野　　正　弘,40,1.975,24.0,0.6,5.0,0.125,4.0,0.1,0.0,0.0,3.0,0.075,3.0,0.075,467.5
森　高　　一　真,64,1.390625,45.0,0.703125,14.0,0.21875,4.0,0.0625,1.0,0.015625,0.0,0.0,0.0,0.0,238.0
植　田　　太　一,20,1.85,13.0,0.65,0.0,0.0,3.0,0.15,1.0,0.05,1.0,0.05,1.0,0.05,367.5
椎　名　　　　豊,56,1.3392857142857142,45.0,0.8035714285714286,5.0,0.08928571428571429,2.0,0.03571428571428571,1.0,0.017857142857142856,2.0,0.03571428571428571,0.0,0.0,45.0
楠　原　　翔　太,22,2.1818181818181817,8.0,0.36363636363636365,4.0,0.18181818181818182,6.0,0.2727272727272727,1.0,0.045454545454545456,2.0,0.09090909090909091,0.0,0.0,937.5
榎　　　　幸　司,51,1.5098039215686274,36.0,0.7058823529411765,9.0,0.17647058823529413,3.0,0.058823529411764705,1.0,0.0196078431372549,2.0,0.0392156862745098,0.0,0.0,230.5
榮　田　　将　彦,20,1.95,14.0,0.7,0.0,0.0,1.0,0.05,0.0,0.0,2.0,0.1,2.0,0.1,243.5
樋　口　　　　亮,52,1.8269230769230769,33.0,0.6346153846153846,5.0,0.09615384615384616,8.0,0.15384615384615385,3.0,0.057692307692307696,2.0,0.038461538461538464,1.0,0.019230769230769232,402.0
樋　口　　喜　彦,26,2.3461538461538463,10.0,0.38461538461538464,8.0,0.3076923076923077,3.0,0.11538461538461539,0.0,0.0,4.0,0.15384615384615385,1.0,0.038461538461538464,899.5
樋　口　　由加里,53,1.830188679245283,33.0,0.6226415094339622,9.0,0.16981132075471697,3.0,0.05660377358490566,4.0,0.07547169811320754,3.0,0.05660377358490566,1.0,0.018867924528301886,433.0
樋　口　　範　政,28,2.75,12.0,0.42857142857142855,5.0,0.17857142857142858,1.0,0.03571428571428571,4.0,0.14285714285714285,0.0,0.0,6.0,0.21428571428571427,815.0
権　藤　　俊　光,52,1.8269230769230769,30.0,0.5769230769230769,9.0,0.17307692307692307,5.0,0.09615384615384616,5.0,0.09615384615384616,0.0,0.0,2.0,0.038461538461538464,511.5
横　井　　健　太,27,2.2222222222222223,11.0,0.4074074074074074,7.0,0.25925925925925924,5.0,0.18518518518518517,1.0,0.037037037037037035,2.0,0.07407407407407407,1.0,0.037037037037037035,858.0
横　家　　翔　一,23,3.5652173913043477,2.0,0.08695652173913043,6.0,0.2608695652173913,4.0,0.17391304347826086,2.0,0.08695652173913043,6.0,0.2608695652173913,3.0,0.13043478260869565,1168.0
横　川　　聖　志,53,1.7924528301886793,34.0,0.6415094339622641,7.0,0.1320754716981132,5.0,0.09433962264150944,4.0,0.07547169811320754,2.0,0.03773584905660377,1.0,0.018867924528301886,388.0
横　澤　　剛　治,60,1.55,44.0,0.7333333333333333,7.0,0.11666666666666667,4.0,0.06666666666666667,3.0,0.05,1.0,0.016666666666666666,1.0,0.016666666666666666,157.0
横　田　　　　茂,41,1.6097560975609757,27.0,0.6585365853658537,6.0,0.14634146341463414,5.0,0.12195121951219512,3.0,0.07317073170731707,0.0,0.0,0.0,0.0,342.5
樫　葉　　次　郎,32,2.78125,10.0,0.3125,6.0,0.1875,2.0,0.0625,10.0,0.3125,3.0,0.09375,1.0,0.03125,1010.0
橋　口　　真　樹,23,2.391304347826087,11.0,0.4782608695652174,3.0,0.13043478260869565,4.0,0.17391304347826086,1.0,0.043478260869565216,2.0,0.08695652173913043,2.0,0.08695652173913043,722.5
橋　本　　久　和,53,1.679245283018868,35.0,0.660377358490566,10.0,0.18867924528301888,2.0,0.03773584905660377,3.0,0.05660377358490566,2.0,0.03773584905660377,1.0,0.018867924528301886,332.5
橋　本　　年　光,42,1.5952380952380953,27.0,0.6428571428571429,8.0,0.19047619047619047,6.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.023809523809523808,383.5
橋　本　　英　一,22,3.6818181818181817,5.0,0.22727272727272727,2.0,0.09090909090909091,4.0,0.18181818181818182,2.0,0.09090909090909091,2.0,0.09090909090909091,7.0,0.3181818181818182,1104.0
橋谷田　　佳　織,20,3.6,0.0,0.0,1.0,0.05,7.0,0.35,7.0,0.35,3.0,0.15,1.0,0.05,1180.5
正　木　　聖　賢,55,1.6,37.0,0.6727272727272727,9.0,0.16363636363636364,4.0,0.07272727272727272,4.0,0.07272727272727272,1.0,0.01818181818181818,0.0,0.0,303.0
武　富　　智　亮,39,2.1025641025641026,23.0,0.5897435897435898,1.0,0.02564102564102564,3.0,0.07692307692307693,4.0,0.10256410256410256,4.0,0.10256410256410256,2.0,0.05128205128205128,485.0
武　田　　信　一,23,2.0869565217391304,12.0,0.5217391304347826,3.0,0.13043478260869565,5.0,0.21739130434782608,1.0,0.043478260869565216,1.0,0.043478260869565216,1.0,0.043478260869565216,632.5
武　田　　光　史,36,1.9166666666666667,24.0,0.6666666666666666,2.0,0.05555555555555555,4.0,0.1111111111111111,2.0,0.05555555555555555,3.0,0.08333333333333333,1.0,0.027777777777777776,316.5
武　田　　正　紀,22,2.6818181818181817,3.0,0.13636363636363635,6.0,0.2727272727272727,4.0,0.18181818181818182,3.0,0.13636363636363635,4.0,0.18181818181818182,0.0,0.0,1152.5
武　藤　　綾　子,28,2.642857142857143,8.0,0.2857142857142857,9.0,0.32142857142857145,2.0,0.07142857142857142,4.0,0.14285714285714285,4.0,0.14285714285714285,1.0,0.03571428571428571,1051.0
武　重　　雄　介,42,1.8571428571428572,24.0,0.5714285714285714,9.0,0.21428571428571427,5.0,0.11904761904761904,1.0,0.023809523809523808,1.0,0.023809523809523808,2.0,0.047619047619047616,521.5
毒　島　　　　誠,58,1.4655172413793103,46.0,0.7931034482758621,6.0,0.10344827586206896,1.0,0.017241379310344827,2.0,0.034482758620689655,2.0,0.034482758620689655,1.0,0.017241379310344827,58.0
水　口　　由　紀,32,2.125,14.0,0.4375,9.0,0.28125,4.0,0.125,1.0,0.03125,4.0,0.125,0.0,0.0,797.5
水　摩　　　　敦,54,1.462962962962963,39.0,0.7222222222222222,6.0,0.1111111111111111,4.0,0.07407407407407407,4.0,0.07407407407407407,0.0,0.0,0.0,0.0,180.0
