date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-10-12,桐　生,2,.24,,.27,,,,,,,,.29,,,,,,,,,,.10,,.15,,,,,,,,.18,,,,,,,,,,.17,,,,,,,,,,.28,,.26,,,,,,,,2,,2,,,,,,,,5,,,,,,,,,,2,,1,,,,,,,,4,,,,,,,,,,6,,,,,,,,,,5,,6,,,,,,,,4,,2,,,,,,,,5,,,,,,,,,,2,,1,,,,,,,,3,,,,,,,,,,6,,,,,,,,,,5,,6,,,,,,,,6,,11,,,,,,,,9,,,,,,,,,,2,,8,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,2,,11,,,,,,,,２,,３,,,,,,,,６,,,,,,,,,,１,,１,,,,,,,,６,,,,,,,,,,６,,,,,,,,,,５,,４,,,,,,,,0.19,0.21,0.15,0.17,0.17,0.18, 60, 53, 62, 70, 75, 33, 33.64, 24.21, 36.41, 29.74, 28.37, 34.93, 48.60, 41.05, 53.46, 44.10, 46.63, 51.67, 70, 69, 50, 15, 39, 53, 25.44, 32.59, 31.74, 29.36, 27.82, 28.85, 39.64, 48.21, 51.30, 47.25, 39.85, 50.96,F0,F1,F0,F0,F1,F2,L0,L0,L0,L0,L0,L0,28.26,25.00,41.86,17.39, 0.00,48.00,20.21,35.71,35.83,22.35,28.72,26.09,54.35,32.14,62.79,30.43, 0.00,68.00,42.55,50.00,53.33,36.47,42.55,56.52,寺　本　　昇　平,宮　本　　夏　樹,加　瀬　　智　宏,高　山　　哲　也,胡　本　　悟　志,金　田　　　　諭,3947,4498,3414,3122,3878,4036, 5.22, 4.29, 6.03, 3.57, 0.00, 6.76, 4.62, 5.24, 5.45, 4.15, 4.93, 5.63
2019-10-12,多摩川,2,.15,,.18,,,,,,,,.15,,.17,,,,,,,,.19,,,,,,,,,,.11,,,,,,,,,,.23,,.25,,,,,,,,.14,,,,,,,,,,4,,2,,,,,,,,3,,1,,,,,,,,2,,,,,,,,,,6,,,,,,,,,,2,,1,,,,,,,,3,,,,,,,,,,4,,2,,,,,,,,3,,1,,,,,,,,2,,,,,,,,,,6,,,,,,,,,,2,,1,,,,,,,,3,,,,,,,,,,4,,11,,,,,,,,1,,5,,,,,,,,9,,,,,,,,,,2,,,,,,,,,,6,,10,,,,,,,,8,,,,,,,,,,６,,５,,,,,,,,４,,１,,,,,,,,５,,,,,,,,,,５,,,,,,,,,,３,,１,,,,,,,,２,,,,,,,,,,0.18,0.16,0.21,0.16,0.17,0.16,179,174,130,135,181,147, 20.51, 18.84, 26.09, 38.24, 30.49, 35.80, 53.85, 34.78, 47.83, 55.88, 50.00, 51.85, 63, 58, 33, 65, 22, 57, 36.36, 43.04, 26.09, 35.63, 23.38, 32.47, 51.52, 56.96, 47.83, 55.17, 41.56, 48.05,F1,F0,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0,16.67,32.43, 9.09,33.33,32.43,35.00,21.33, 0.00,23.81,25.30,32.26,34.15,27.78,62.16,24.24,52.38,59.46,55.00,34.67, 0.00,45.24,45.78,54.84,53.66,西　村　　豪　洋,河　上　　年　昭,稲　生　　夏　季,抹　香　　雄　三,貞　兼　　淳　二,石　倉　　洋　行,4565,3596,4484,4458,3702,4614, 3.61, 5.51, 3.48, 5.81, 5.81, 5.85, 4.11, 0.00, 4.70, 4.80, 5.37, 5.43
2019-10-12,蒲　郡,2,.13,.07,.17,.23,,.35,.14,.08,,.07,.19,,,.36,.28,.26,,.23,.23,.29,.19,,,.15,.26,.19,.16,.20,,.16,.16,,.27,.06,,.39,.19,.15,,.14,.23,.18,,.29,.25,.14,,.12,.13,.19,.14,,.22,.17,,.34,.14,.21,,.12,1,3,4,4,,2,2,5,,2,6,,,2,6,3,,5,3,1,1,,,5,3,2,4,2,,5,3,,2,4,,4,6,4,,6,1,6,,5,2,3,,4,2,3,5,,5,4,,5,6,4,,6,1,3,4,5,,2,3,6,,2,6,,,2,4,3,,5,3,1,1,,,5,3,2,4,2,,6,3,,2,4,,3,6,1,,5,1,6,,5,2,3,,4,2,3,4,,5,4,,5,6,4,,6,1,9,8,6,,1,11,4,,2,3,,,1,6,1,,2,7,1,2,,,3,12,7,10,2,,2,1,,5,5,,2,9,3,,3,4,6,,4,10,7,,5,10,1,1,,6,3,,2,6,2,,7,１,４,６,３,,３,５,４,,４,６,,,３,６,５,,４,５,５,２,,,２,６,５,５,６,,３,３,,６,５,,３,５,５,,６,１,３,,２,５,６,,６,３,４,５,,３,５,,５,４,３,,６,0.16,0.22,0.19,0.19,0.21,0.18, 12, 11, 25, 41, 43, 21, 37.00, 30.99, 30.26, 29.21, 29.81, 26.53, 49.00, 50.70, 48.68, 44.94, 48.08, 45.92, 71, 61, 51, 30, 24, 15, 41.35, 32.46, 30.97, 35.42, 32.98, 26.14, 55.77, 51.75, 47.79, 52.08, 43.62, 46.59,F1,F0,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0,18.60, 5.88,12.77, 0.00,25.00,11.76,22.06, 8.33,21.98,20.69,27.96, 5.66,41.86,23.53,25.53, 0.00,35.71,35.29,41.18,30.56,37.36,27.59,44.09,28.30,加　藤　　啓　太,貫地谷　　直　人,橋　口　　真　樹,渡　邉　　　　健,津久井　　拓　也,前　田　　　　滉,4665,4097,3945,5044,4420,5068, 4.56, 3.41, 3.66, 2.17, 4.14, 3.59, 4.46, 3.64, 4.40, 3.59, 4.67, 3.64
2019-10-12,三　国,2,.17,,.27,.32,.10,.26,,,,,.09,,.22,.18,.13,.10,.15,,,,.12,,,.08,.03,.14,,,,,.17,,.19,.21,,.15,.34,,,,.29,,.24,.33,,.16,.19,,,,.23,,,.15,.19,.13,,,,,2,,6,3,3,5,,,,,1,,2,5,3,2,1,,,,5,,,5,6,6,,,,,6,,3,1,,6,2,,,,5,,3,6,,5,3,,,,1,,,5,3,4,,,,,2,,6,3,4,5,,,,,1,,5,6,3,2,1,,,,5,,,4,2,6,,,,,5,,3,1,,6,2,,,,5,,3,6,,4,2,,,,1,,,5,3,4,,,,,4,,10,5,12,7,,,,,1,,12,5,10,4,12,,,,6,,,2,12,8,,,,,5,,10,8,,4,10,,,,2,,11,7,,1,6,,,,5,,,1,8,8,,,,,１,,６,３,３,５,,,,,１,,４,１,４,３,１,,,,４,,,４,６,４,,,,,６,,２,６,,４,５,,,,３,,６,６,,２,１,,,,３,,,４,１,２,,,,,0.19,0.14,0.17,0.18,0.20,0.18, 14, 24, 40, 70, 44, 35, 34.48, 28.70, 34.45, 31.90, 37.29, 38.14, 45.69, 46.09, 51.26, 46.55, 51.69, 58.47, 58, 62, 11, 41, 17, 44, 31.62, 30.51, 37.61, 48.70, 37.29, 28.57, 52.99, 46.61, 52.14, 63.48, 49.15, 47.06,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,30.43,60.87,55.56,21.74,42.11,36.11,39.29,61.72,31.58,40.86,35.96,34.07,47.83,69.57,88.89,47.83,57.89,53.89,59.82,78.91,51.58,62.37,57.89,45.05,南　　　　佑　典,林　　　　美　憲,中　田　　友　也,浮　田　　圭　浩,松　下　　直　也,三　好　　　　一,4466,3743,4637,4202,4105,3409, 5.13, 7.26, 7.67, 4.74, 5.84, 5.43, 5.86, 7.38, 5.48, 5.87, 5.65, 4.71
2019-10-12,尼　崎,2,.25,,,,,,,,,,.17,,.19,,,,,,,,.14,,,,,,,,,,.13,,,,,,,,,,.12,,,,,,,,,,.35,,,,,,,,,,6,,,,,,,,,,3,,6,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,3,,6,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,6,,12,,,,,,,,1,,,,,,,,,,7,,,,,,,,,,10,,,,,,,,,,1,,,,,,,,,,６,,,,,,,,,,１,,６,,,,,,,,４,,,,,,,,,,４,,,,,,,,,,２,,,,,,,,,,６,,,,,,,,,,0.19,0.16,0.16,0.17,0.18,   -, 34, 30, 48, 22, 59, 55, 28.42, 47.87, 28.57, 42.22, 22.22, 34.78, 44.21, 60.64, 47.25, 56.67, 40.28, 55.43, 44, 45, 34, 32, 18, 25, 37.23, 29.79, 29.17, 14.00, 52.08, 36.84, 54.26, 47.87, 42.71, 30.00, 67.71, 56.84,F1,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,34.38,40.00,24.11, 0.00,37.04, 0.00,33.75,49.58,23.33,19.77,31.33, 0.00,65.63,60.00,41.13, 0.00,59.26, 0.00,48.75,68.07,37.78,38.37,46.99, 0.00,沢　田　　昭　宏,松　本　　晶　恵,鈴　谷　　一　平,松　浦　　　　勝,深　澤　　達　徳,山　川　　波　乙,4411,4399,4877,3867,4114,5078, 5.41, 6.04, 4.48, 0.00, 5.63, 0.00, 5.44, 6.70, 4.60, 4.21, 5.01, 1.24
2019-10-12,鳴　門,2,.28,,,.31,.22,,,,,,.09,,.16,.25,.24,,,,,,.18,,,.16,.26,,,,,,.12,,.23,.20,.16,,,,,,.15,,,.24,.09,,,,,,.04,,,.20,.17,,,,,,5,,,2,3,,,,,,4,,6,2,3,,,,,,2,,,4,5,,,,,,1,,3,4,6,,,,,,2,,,6,4,,,,,,6,,,6,6,,,,,,5,,,2,3,,,,,,4,,6,1,3,,,,,,2,,,4,5,,,,,,1,,3,4,6,,,,,,2,,,6,3,,,,,,6,,,5,6,,,,,,5,,,3,7,,,,,,3,,9,5,11,,,,,,10,,,1,5,,,,,,4,,12,2,8,,,,,,9,,,2,10,,,,,,3,,,1,6,,,,,,５,,,６,５,,,,,,２,,４,３,３,,,,,,４,,,５,４,,,,,,１,,４,２,３,,,,,,３,,,６,６,,,,,,６,,,４,５,,,,,,0.20,0.18,0.18,0.17,0.22,0.18, 22, 37, 21, 16, 75, 58, 31.25, 24.39, 38.78, 34.88, 27.91, 43.01, 47.92, 39.02, 55.10, 50.00, 46.51, 54.84, 54, 15, 32, 74, 76, 37, 33.96, 42.11, 41.18, 41.35, 25.26, 21.59, 49.06, 57.89, 64.71, 56.73, 42.11, 39.77,F0,F1,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0, 0.00,61.76, 8.70,44.44,20.59, 0.00,19.35,42.86,12.79,37.17,33.72, 0.00, 0.00,76.47,21.74,59.26,32.35,22.22,34.41,62.50,26.74,58.41,50.00,16.67,山　根　　大　樹,細　川　　裕　子,吉　武　　真　也,明　石　　正　之,嶋　　　　義　信,西　岡　　成　美,3883,4123,4952,3828,4529,5056, 0.00, 7.26, 2.65, 5.48, 4.15, 2.72, 4.31, 6.08, 3.28, 5.92, 5.10, 2.35
2019-10-12,児　島,2,.18,,.05,.17,,.22,.13,.16,.15,,.15,,.09,.22,,.28,.17,.23,,,.09,,,.14,.36,.09,.46,.29,,,.43,,.13,.14,,.31,.23,.28,,,.38,,,.16,.26,.40,,.23,.25,,.01,,.06,.20,,.13,.13,.15,,,1,,5,5,,3,4,2,4,,1,,3,4,,6,5,2,,,6,,,4,5,3,2,1,,,3,,1,4,,4,2,3,,,4,,,5,3,6,,2,1,,6,,3,1,,2,6,5,,,1,,5,6,,3,4,2,4,,1,,3,4,,6,5,2,,,6,,,4,5,3,2,1,,,3,,1,4,,5,2,3,,,4,,,5,3,6,,2,1,,4,,3,1,,2,5,5,,,2,,9,6,,5,10,4,11,,3,,10,7,,3,10,5,,,2,,,1,9,1,5,2,,,2,,7,5,,2,9,2,,,1,,,4,8,2,,2,7,,3,,8,2,,1,6,6,,,３,,５,３,,３,１,６,４,,２,,５,６,,５,６,６,,,５,,,５,６,５,６,３,,,転,,４,６,,５,６,６,,,５,,,５,転,６,,５,６,,４,,５,５,,３,６,６,,,0.18,0.16,0.15,0.18,0.18,0.15, 66, 62, 33, 40, 32, 23, 25.42, 29.00, 33.86, 30.51, 29.59, 40.64, 40.68, 39.00, 52.76, 47.46, 45.92, 56.68, 47, 29, 13, 62, 64, 69, 29.38, 20.35, 28.57, 34.08, 37.17, 27.84, 47.46, 34.30, 41.21, 45.81, 50.26, 48.86,F1,F0,F0,F1,F0,F1,L0,L1,L0,L0,L0,L0,30.00,22.22, 2.99,22.22, 0.00, 0.00,32.89,19.48, 5.56,26.47, 9.38,16.42,50.00,27.78, 4.48,33.33, 0.00,15.38,51.32,29.87, 5.56,39.71,18.75,28.36,宗　行　　治　哉,二　宮　　博　貴,坂　本　　雅　佳,古　賀　　智　之,岡　　　　悠　平,船　越　　健　吾,4991,4921,5001,4789,4807,4946, 5.20, 3.50, 1.78, 4.28, 0.00, 2.23, 5.22, 3.77, 2.02, 4.44, 3.06, 3.60
2019-10-12,徳　山,2,.18,,,.23,.09,.06,.19,,,,.04,,.08,.19,,.16,.30,,,,.17,,.09,.19,.26,.15,,,,,.21,,.09,.01,,.14,.19,,,,.24,,.18,.17,.13,.17,,,,,.19,,.09,.15,,.08,,,,,3,,,1,4,4,2,,,,3,,4,2,,1,5,,,,2,,4,6,5,1,,,,,4,,3,1,,2,4,,,,4,,6,2,1,3,,,,,5,,3,1,,2,,,,,3,,,1,4,6,2,,,,3,,4,2,,1,5,,,,2,,4,6,3,1,,,,,6,,3,1,,2,4,,,,4,,6,2,1,3,,,,,5,,3,1,,2,,,,,9,,,4,12,8,12,,,,3,,12,8,,3,12,,,,2,,6,6,10,5,,,,,7,,12,3,,4,10,,,,2,,11,5,12,10,,,,,4,,11,10,,11,,,,,３,,,１,２,４,３,,,,２,,５,２,,２,４,,,,３,,３,６,２,１,,,,,４,,４,１,,２,２,,,,２,,５,２,１,５,,,,,４,,４,１,,２,,,,,0.18,0.15,0.14,0.15,0.16,0.17, 31, 58, 13, 37, 41, 24, 41.36, 35.26, 31.82, 40.84, 31.58, 27.51, 57.07, 53.68, 50.00, 61.26, 53.68, 44.97, 13, 67, 61, 52, 28, 63, 24.39, 40.91, 43.21, 24.14, 29.59, 27.78, 40.24, 50.00, 62.96, 42.53, 48.98, 38.89,F1,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,45.45,52.50,40.91,45.45,50.00,40.00,52.59,46.43,30.21,44.00,62.50,28.40,77.27,77.50,63.64,63.64,50.00,50.00,66.38,64.29,54.17,62.00,77.08,50.62,村　田　　修　次,天　野　　晶　夫,前　出　　達　吉,新　美　　恵　一,山　口　　達　也,岡　部　　大　輔,3826,3621,4711,3331,4370,4092, 6.59, 7.23, 5.82, 6.30, 5.75, 4.80, 6.54, 6.48, 5.49, 6.36, 7.27, 5.05
2019-10-12,若　松,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.15,0.14,0.14,0.14, 22, 66, 23, 15, 53, 33, 27.94, 33.85, 36.51, 41.79, 28.99, 29.23, 47.06, 46.15, 50.79, 58.21, 40.58, 47.69, 50, 49, 60, 39, 58, 27, 38.27, 45.13, 36.73, 32.62, 35.79, 40.61, 50.51, 64.10, 48.47, 50.80, 55.79, 53.81,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,38.64,47.37,50.75,56.45,57.89,27.27,62.68,46.51,47.66,48.43,47.46,44.00,61.36,65.79,73.13,67.74,63.16,54.55,76.06,70.54,69.16,66.67,65.25,64.00,市　橋　　卓　士,重　成　　一　人,奈　須　　啓　太,赤　岩　　善　生,谷　野　　錬　志,吉　川　　元　浩,4063,3908,4330,3946,4342,3854, 6.39, 7.03, 6.81, 7.31, 6.26, 6.27, 7.48, 7.41, 6.40, 7.23, 6.75, 7.32
2019-10-12,福　岡,2,.18,,,.17,.12,.19,,.26,.21,,.19,,.25,.32,.24,.17,.13,.12,,,.29,,.34,.17,.19,.23,.17,.17,,,.07,,,.14,.23,.09,.20,.18,.10,,.03,,.17,.02,,.16,.16,.11,.13,,.18,,.14,.16,.23,.29,,.28,.16,,5,,,6,3,1,,2,6,,4,,5,3,6,4,2,1,,,1,,2,4,4,4,3,6,,,3,,,2,1,5,6,5,1,,5,,2,6,,1,4,2,4,,6,,2,3,4,5,,4,1,,5,,,6,3,1,,2,6,,4,,5,3,6,4,2,1,,,1,,2,5,4,4,3,6,,,3,,,2,1,5,6,5,1,,5,,2,6,,1,4,2,3,,6,,2,3,4,5,,4,1,,8,,,1,9,7,,6,10,,2,,11,5,9,2,10,9,,,4,,10,3,7,4,8,4,,,12,,,5,11,6,10,4,12,,5,,9,12,,1,9,2,11,,2,,7,7,11,3,,1,7,,３,,,３,６,１,,１,５,,１,,４,２,３,４,３,１,,,３,,５,２,３,６,５,４,,,２,,,３,１,３,４,６,１,,５,,２,３,,２,３,４,４,,６,,４,５,５,５,,６,６,,0.20,0.17,0.20,0.13,0.15,0.13,131,157,103,133,146,107, 32.14, 24.32, 28.13, 42.42, 35.19, 41.67, 39.29, 44.59, 42.19, 54.55, 50.00, 56.94, 68, 26, 24, 65, 54, 48, 37.21, 59.38, 34.48, 39.47, 36.51, 35.62, 58.14, 76.56, 49.43, 53.95, 52.38, 49.32,F0,F0,F0,F1,F1,F0,L0,L0,L0,L0,L0,L0,12.50, 0.00,10.00,60.00,33.33,38.10,22.50,30.91,12.94,48.19,37.50,37.62,31.25, 0.00,30.00,76.67,61.11,47.62,42.50,50.91,31.76,65.06,58.33,52.48,西　岡　　育　未,中　田　　夕　貴,久保田　　美　紀,山　川　　美由紀,清　水　　沙　樹,鈴　木　　成　美,4878,4900,3182,3232,4519,4244, 3.63, 0.00, 3.70, 7.40, 5.33, 5.14, 4.39, 5.08, 3.62, 6.71, 5.64, 5.35
2019-10-12,桐　生,3,.14,,,,,,,,,,.19,,,,,,,,,,.08,,,,,,,,,,.27,,.21,,,,,,,,.24,,.10,,,,,,,,.18,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,2,,6,,,,,,,,3,,6,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,2,,6,,,,,,,,2,,6,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,10,,,,,,,,,,3,,10,,,,,,,,5,,12,,,,,,,,8,,,,,,,,,,１,,,,,,,,,,３,,,,,,,,,,６,,,,,,,,,,２,,４,,,,,,,,５,,６,,,,,,,,２,,,,,,,,,,0.19,0.19,0.18,0.18,0.16,0.16, 20, 37, 74, 50, 44, 63, 29.86, 29.76, 33.49, 25.59, 27.15, 27.70, 49.76, 45.85, 46.98, 45.97, 41.72, 49.30, 29, 25, 60, 34, 55, 58, 53.43, 31.10, 22.40, 35.07, 23.21, 33.79, 71.57, 47.85, 35.20, 51.18, 41.07, 49.77,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,17.39,30.00,50.00,23.08,55.00,38.89,33.33,30.95,38.05,40.00,55.75,26.76,30.43,30.00,68.75,34.62,60.00,50.00,49.52,57.14,51.33,62.73,68.14,33.80,岡　部　　　　哲,富　樫　　麗　加,山　本　　浩　次,内　山　　文　典,菅　　　　章　哉,丹　下　　　　健,3807,4758,3558,3105,4571,4139, 4.22, 4.40, 6.34, 4.12, 6.20, 5.44, 5.23, 5.33, 5.38, 5.89, 6.78, 4.32
