date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-09-22,大　村,6,.03,.27,,.05,.03,.18,.05,.20,.24,.11,.13,,.19,.08,.37,.01,,.23,.16,.05,,,,,,,,,,,.24,,.13,.25,,.14,.07,.11,.17,.13,.09,.11,.19,.06,.12,.14,.02,.24,.10,.21,.18,.19,.10,.15,.16,.15,.17,.12,.17,.15,5,3,,2,4,3,5,1,4,2,4,,2,1,5,3,,4,6,4,,,,,,,,,,,1,,5,4,,3,6,4,2,6,1,2,3,5,6,2,4,1,3,1,2,4,3,5,4,3,1,4,6,2,6,3,,2,4,3,5,1,4,2,4,,2,1,5,3,,4,6,4,,,,,,,,,,,1,,5,4,,2,6,3,2,6,1,2,3,5,6,2,4,1,3,1,2,5,3,5,4,3,1,4,6,2,9,10,,5,11,7,10,6,10,3,4,,10,3,9,10,,7,12,1,,,,,,,,,,,3,,11,7,,2,10,2,12,3,9,11,12,4,12,4,10,7,11,6,4,10,9,5,12,3,7,5,8,2,３,６,,２,４,２,６,１,２,２,５,,３,２,６,３,,５,５,３,,,,,,,,,,,１,,４,４,,４,４,６,３,５,１,４,６,５,３,１,２,３,３,１,４,３,２,４,２,１,３,１,６,１,0.16,0.17,0.16,0.17,0.13,0.15, 32, 22, 63, 54, 60, 73, 32.65,  0.00, 34.62, 36.73, 23.08, 37.78, 44.90, 11.54, 42.31, 57.14, 25.64, 42.22, 53, 57, 27, 32, 11, 23, 40.48, 32.50, 32.59, 34.78, 27.35, 44.19, 59.52, 50.00, 45.93, 50.00, 43.59, 61.24,F0,F0,F0,F0,F2,F0,L0,L0,L0,L0,L0,L0,24.14,33.33, 8.33, 0.00,51.06, 4.17,33.33,24.00,22.86,29.27,50.47,36.23,34.48,50.00,25.00, 0.00,68.09,20.83,49.24,38.67,40.00,42.68,65.42,58.70,出　口　　舞有子,中　澤　　宏　奈,薮　内　　瑞　希,西　橋　　奈　未,藤　原　　菜　希,土　屋　　　　南,4901,4569,4909,4961,4627,4964, 4.62, 5.11, 3.33, 0.00, 6.55, 3.13, 5.05, 4.55, 4.20, 4.73, 6.52, 5.54
2019-09-22,戸　田,7,.10,,.04,,,,,,,,.14,,.13,,,,,,,,.11,,.15,,,,,,,,.19,,,.39,,,,,,,.15,,,.12,,,,,,,.13,,,.15,,,,,,,5,,3,,,,,,,,6,,5,,,,,,,,5,,6,,,,,,,,2,,,3,,,,,,,6,,,1,,,,,,,5,,,3,,,,,,,5,,3,,,,,,,,6,,5,,,,,,,,5,,6,,,,,,,,2,,,3,,,,,,,6,,,1,,,,,,,5,,,3,,,,,,,3,,12,,,,,,,,7,,11,,,,,,,,2,,9,,,,,,,,1,,,2,,,,,,,3,,,3,,,,,,,8,,,1,,,,,,,６,,４,,,,,,,,６,,６,,,,,,,,２,,４,,,,,,,,５,,,６,,,,,,,５,,,１,,,,,,,５,,,６,,,,,,,0.15,0.15,0.21,0.20,0.18,0.16, 24, 55, 54, 73, 23, 32, 35.59, 18.18, 40.00, 46.51, 30.61, 55.00, 52.54, 54.55, 57.14, 58.14, 40.82, 57.50, 32, 39, 54, 57, 61, 56, 31.82, 35.42, 48.08, 35.85, 40.82, 25.00, 54.55, 54.17, 59.62, 58.49, 59.18, 36.11,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,44.44,25.00,20.00, 0.00,30.99,18.18,48.15,26.97,12.77, 5.48,40.68,17.19,55.56,53.57,46.67, 0.00,42.25,28.41,63.70,42.70,30.85,10.96,49.15,31.25,横　川　　聖　志,野　中　　義　生,齋　藤　　達　希,秦　　　　直　也,大豆生田　　　　蒼,染　川　　直　哉,4359,3294,4740,4971,4746,4859, 5.39, 5.04, 4.53, 0.00, 4.93, 3.56, 6.36, 4.58, 3.94, 2.26, 5.12, 3.70
2019-09-22,平和島,7,.09,,,.20,.11,.09,.09,.08,.27,,.14,,,.10,.11,.16,.35,.18,,.16,.16,,,.06,.14,.34,,.21,,.21,.22,,,.17,.17,.13,,.08,,.23,.17,,,.13,.25,.15,,.29,,.22,.06,,.24,.17,.21,.19,,.11,.23,,2,,,6,4,5,1,2,5,,3,,,6,6,2,1,4,,5,3,,,1,4,6,,5,,2,3,,,1,4,6,,2,,6,4,,,5,2,3,,1,,3,6,,2,5,1,3,,6,1,,2,,,6,4,5,1,2,5,,3,,,5,6,2,1,4,,5,3,,,1,4,6,,5,,2,3,,,1,4,5,,2,,6,4,,,5,2,3,,1,,3,6,,2,5,1,3,,6,1,,9,,,5,11,6,10,2,10,,7,,,2,8,3,9,3,,2,6,,,3,8,3,,7,,3,4,,,1,5,2,,5,,1,1,,,1,12,4,,6,,1,3,,12,6,12,8,,3,10,,３,,,５,４,２,２,２,３,,４,,,５,４,１,６,１,,６,５,,,４,５,６,,４,,４,６,,,３,４,６,,４,,４,３,,,６,転,６,,４,,６,３,,２,２,１,３,,２,１,,0.17,0.16,0.17,0.20,0.19,0.15, 62, 75, 37, 61, 21, 67, 38.00, 21.82, 36.21, 25.00, 30.30, 28.26, 56.00, 43.64, 62.07, 41.07, 51.52, 45.65, 73, 66, 40, 72, 52, 69, 28.81, 25.42, 29.09, 33.33, 43.10, 19.64, 45.76, 40.68, 49.09, 43.86, 56.90, 33.93,F1,F1,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,14.29,10.53,29.73,23.91,10.53,90.00,29.25,40.37,33.06,11.48,21.05,56.52,42.86,31.58,45.95,30.43,26.32,90.00,54.72,54.13,48.39,29.51,39.47,73.91,中　村　　　　真,稗　田　　聖　也,永　井　　亮　次,坂　本　　徳　克,下　河　　雅　史,池　永　　　　太,3616,4506,4422,3565,4395,4364, 4.14, 3.68, 5.03, 4.02, 3.47, 8.90, 5.23, 5.60, 5.07, 3.62, 4.21, 7.15
2019-09-22,蒲　郡,7,.14,,.14,.16,.14,.19,.10,.12,.04,.22,.10,,.15,.07,,.05,.19,.03,.09,,.20,,,.13,.09,.12,.14,.09,,.12,.22,,,.15,.11,.09,,.06,.19,.16,.11,,,.08,.14,.18,,.07,.09,.19,.16,,,.12,.10,.17,,.20,.17,,3,,1,2,2,2,3,2,1,3,3,,4,2,,1,3,3,2,,1,,,2,5,2,6,1,,4,6,,,5,3,1,,2,6,2,4,,,3,5,1,,5,2,3,1,,,4,2,3,,2,6,,3,,1,6,5,2,4,4,1,3,3,,5,2,,1,3,6,2,,1,,,2,5,2,6,1,,4,4,,,5,3,1,,2,6,2,4,,,3,5,1,,4,2,3,1,,,4,2,3,,2,6,,9,,12,6,11,8,12,8,12,3,2,,9,10,,3,8,4,12,,7,,,3,10,3,10,5,,2,9,,,2,7,4,,3,8,2,10,,,3,7,8,,3,9,1,2,,,1,7,5,,2,9,,２,,１,１,２,２,５,４,１,２,１,,６,１,,１,５,２,３,,６,,,１,４,５,３,１,,６,５,,,２,４,１,,２,６,４,２,,,５,３,１,,６,３,４,６,,,１,５,６,,２,６,,0.14,0.18,0.14,0.16,0.14,0.17, 76, 59, 54, 70, 66, 18, 18.75, 39.22, 43.37, 45.59, 40.54, 27.91, 28.13, 51.96, 56.63, 67.65, 52.70, 41.86, 20, 11, 56, 57, 12, 43, 15.00, 45.12, 29.27, 31.46, 28.95, 16.36, 26.67, 68.29, 48.78, 53.93, 42.11, 30.91,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,65.38,32.35,29.58,44.44,50.00,15.38,49.11,35.05,36.21,20.83,30.77,34.41,80.77,44.12,60.56,66.67,60.00,26.92,67.46,46.39,54.31,38.54,52.88,49.46,赤　岩　　善　生,三　好　　　　一,杢　野　　誓　良,武　田　　信　一,前　出　　達　吉,高　塚　　清　一,3946,3409,3929,3587,4711,2014, 8.11, 5.24, 5.63, 5.89, 6.20, 4.00, 7.18, 4.70, 5.50, 4.27, 5.41, 5.23
2019-09-22,常　滑,7,.13,,.19,.08,,.10,,,,,.29,,.13,.19,.12,,,,,,.15,,.14,.16,.14,,,,,,.21,,.13,.05,.25,,,,,,.34,,.21,.10,,.10,,,,,.23,,.21,.27,,.19,,,,,2,,4,3,,5,,,,,4,,1,2,6,,,,,,4,,2,5,1,,,,,,3,,5,1,4,,,,,,6,,6,6,,6,,,,,4,,2,5,,3,,,,,2,,4,3,,5,,,,,5,,1,2,6,,,,,,6,,2,5,1,,,,,,3,,6,1,4,,,,,,6,,5,5,,6,,,,,4,,2,5,,3,,,,,4,,10,6,,2,,,,,3,,10,1,11,,,,,,7,,12,8,12,,,,,,6,,11,3,8,,,,,,1,,7,7,,2,,,,,2,,6,4,,3,,,,,５,,２,６,,３,,,,,５,,１,３,４,,,,,,２,,２,１,１,,,,,,３,,４,１,４,,,,,,４,,６,３,,２,,,,,２,,４,６,,６,,,,,0.18,0.19,0.15,0.18,   -,0.20, 49, 52, 69, 40, 30, 50, 29.79, 50.00, 28.33, 40.98,  9.30, 31.37, 38.30, 65.52, 53.33, 62.30, 25.58, 47.06,  8, 57, 18, 42, 45, 56, 30.17, 44.21, 34.44, 35.91, 41.71, 41.12, 41.90, 64.74, 49.44, 52.49, 58.29, 54.82,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,47.62,42.86,55.00,60.87, 0.00,28.07,25.00,34.29,37.72,42.14, 4.76,27.16,57.14,57.14,70.00,73.91, 6.67,42.11,48.28,50.48,54.39,60.00,19.05,37.04,浦　田　　信　義,野　村　　　　誠,今　村　　　　豊,長谷川　　雅　和,前　田　　　　翔,菅　沼　　佳　昭,3226,4486,2992,4580,5089,3922, 5.76, 5.95, 6.90, 7.22, 2.07, 4.60, 4.80, 5.47, 6.52, 5.97, 2.83, 4.68
2019-09-22,　津　,7,,,,,,,,,,,.15,,,,,,,,,,.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,１,,,,,,,,,,１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.17,0.23,0.15,0.16,0.17, 39, 50, 66, 67, 44, 59,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 29, 48, 72, 11, 41, 65, 15.00, 50.00, 41.67, 11.11, 12.50, 33.33, 30.00, 60.00, 66.67, 22.22, 25.00, 33.33,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,40.00,56.14,41.03,25.93,48.15, 0.00,16.67,44.83,33.33,37.96,38.85, 4.62,70.00,63.16,55.13,29.63,62.96, 0.00,33.33,64.83,45.74,59.85,58.99,12.31,野　田　　貴　博,烏　野　　賢　太,松　本　　庸　平,柳　田　　英　明,広　次　　　　修,久保原　　秀　人,3365,3304,4358,3488,4179,5006, 5.90, 6.89, 5.60, 4.15, 5.93, 1.44, 3.91, 6.19, 5.09, 5.49, 5.81, 2.32
2019-09-22,三　国,7,.14,,,.09,.17,.08,,.09,.05,.17,.16,,.06,.07,,.15,.19,.13,,.12,.08,,,.12,.16,.15,,.07,,.21,.04,,,.28,.12,.04,,.11,,.11,.16,,,.11,.25,.21,,.16,,.16,.14,,,.19,.10,.18,,.18,,.21,6,,,3,2,1,,4,6,3,4,,2,1,,5,4,4,,4,2,,,3,5,1,,5,,4,1,,,3,6,4,,6,,2,6,,,5,1,2,,6,,3,6,,,1,4,6,,2,,3,6,,,3,2,1,,4,5,3,4,,2,1,,5,3,6,,4,2,,,3,6,1,,5,,4,1,,,3,5,4,,6,,2,4,,,5,1,2,,6,,3,5,,,1,4,6,,2,,3,12,,,1,7,10,,5,10,2,3,,8,11,,4,10,10,,1,4,,,2,10,6,,12,,3,8,,,3,10,3,,12,,2,2,,,2,7,4,,1,,1,6,,,1,11,4,,1,,3,落,,,５,３,１,,３,４,３,２,,３,１,,５,４,５,,１,３,,,２,４,２,,５,,４,１,,,５,６,１,,６,,２,６,,,５,５,６,,３,,３,６,,,２,４,４,,２,,５,0.15,0.14,0.16,0.18,0.17,0.17, 16, 15, 58, 50, 70, 66, 33.68, 54.64, 37.04, 34.69, 34.74, 46.46, 44.21, 72.16, 52.78, 53.06, 47.37, 60.61, 68, 29, 62, 13, 40, 46, 24.75, 37.37, 29.47, 33.65, 24.27, 25.00, 43.56, 54.55, 45.26, 48.08, 42.72, 39.58,F1,F0,F1,F0,F1,F1,L0,L0,L0,L0,L0,L0,77.78,27.78,48.57,40.00,55.56,50.00,49.64,51.28,51.06,42.07,47.57,39.13,77.78,55.56,57.14,50.00,55.56,63.16,63.31,65.38,74.47,60.00,63.11,62.61,村　松　　修　二,石　丸　　海　渡,北　山　　康　介,金　子　　賢　志,高　田　　ひかる,荒　井　　翔　伍,4816,4772,4535,4539,4804,4608, 7.44, 4.92, 6.26, 5.10, 6.00, 6.37, 6.35, 6.42, 6.79, 5.82, 6.22, 6.03
2019-09-22,尼　崎,7,.14,,.12,,,,,,,,.18,,.11,,,,,,,,.16,,,.24,,,,,,,.22,,,.17,,,,,,,.19,,.19,,,,,,,,.25,,,.20,,,,,,,3,,2,,,,,,,,6,,3,,,,,,,,6,,,1,,,,,,,3,,,6,,,,,,,3,,4,,,,,,,,6,,,6,,,,,,,3,,2,,,,,,,,4,,3,,,,,,,,6,,,1,,,,,,,3,,,6,,,,,,,3,,4,,,,,,,,6,,,5,,,,,,,2,,11,,,,,,,,3,,10,,,,,,,,5,,,3,,,,,,,8,,,2,,,,,,,1,,11,,,,,,,,2,,,1,,,,,,,４,,２,,,,,,,,３,,６,,,,,,,,６,,,４,,,,,,,４,,,５,,,,,,,２,,５,,,,,,,,６,,,６,,,,,,,0.15,0.16,0.21,0.25,0.16,0.18, 40, 31, 72, 23, 28, 27, 30.00, 28.40, 44.44, 35.44, 29.89, 24.14, 38.75, 50.62, 64.20, 50.63, 51.72, 44.83,  3, 30, 26, 56,  1, 35, 24.18, 19.54, 28.26, 30.11, 40.00, 25.56, 39.56, 35.63, 45.65, 40.86, 60.00, 47.78,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,52.63,44.44, 0.00, 6.25,55.17, 0.00,47.69,34.45,25.89,17.39,43.14, 0.00,84.21,58.33,28.57,25.00,82.76, 0.00,68.46,51.26,41.96,36.96,66.67, 7.14,吉　田　　一　郎,井　内　　将太郎,津久井　　拓　也,大　熊　　辰　弥,樋　口　　由加里,数　原　　　　魁,3349,4600,4420,3855,4501,5060, 7.32, 5.58, 3.57, 3.47, 7.14, 1.00, 6.35, 5.24, 4.54, 4.16, 6.43, 1.79
2019-09-22,徳　山,7,.19,,,.12,.16,.20,.19,.25,,,.16,,,.13,.38,.18,.24,.21,,.22,.11,,,.15,.23,.15,,.24,.27,.21,.22,,.16,.23,,.16,,.15,.11,.28,.17,,,.16,,.36,.15,.17,,.17,.13,,.10,.16,,.37,.12,.09,,.22,4,,,5,1,2,4,6,,,4,,,2,1,3,2,3,,3,5,,,4,2,1,,5,3,6,5,,1,6,,3,,2,3,5,6,,,6,,6,5,6,,6,2,,4,3,,5,1,5,,2,4,,,5,1,2,3,6,,,4,,,5,1,3,2,6,,3,5,,,4,2,1,,5,3,6,5,,1,6,,3,,2,3,5,6,,,6,,6,4,5,,6,2,,4,3,,5,1,5,,2,4,,,2,6,1,5,7,,,7,,,6,10,4,9,11,,2,8,,,1,8,8,,7,12,2,4,,8,5,,7,,1,5,3,4,,,8,,1,10,8,,1,3,,11,11,,1,7,2,,1,３,,,５,１,２,２,３,,,６,,,６,４,２,５,２,,３,５,,,４,１,３,,６,６,６,５,,４,６,,１,,２,４,６,６,,,６,,５,６,６,,５,１,,６,１,,６,３,６,,３,0.17,0.20,0.18,0.17,0.19,0.17, 51, 55, 43, 47, 20, 53, 29.89, 31.11, 26.29, 26.70, 37.93, 34.07, 41.95, 47.22, 38.86, 45.45, 50.00, 47.25, 30, 12, 51, 41, 55, 43, 41.86, 29.76, 46.15, 34.48, 43.08, 18.57, 54.65, 42.86, 61.54, 65.52, 56.92, 24.29,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,40.74,15.79,29.55,33.33, 2.70,33.33,24.51,18.68,27.88,30.56, 2.70,29.03,51.85,36.84,47.73,53.33, 2.70,33.33,40.20,38.46,47.12,52.78, 5.41,50.54,村　田　　浩　司,田　中　　定　雄,谷　　　　勝　幸,宮　地　　秀　祈,高　木　　圭　大,内　野　　省　一,4226,3066,3614,3742,5011,3666, 5.46, 3.89, 4.70, 5.83, 1.54, 4.00, 4.40, 4.20, 4.89, 5.23, 2.22, 4.91
2019-09-22,下　関,7,.01,,,,,,,,,,.11,,,,,,,,,,.17,,,,,,,,,,.14,,.11,,,,,,,,.05,,.17,,,,,,,,.28,,.07,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,5,,,,,,,,,,3,,5,,,,,,,,4,,6,,,,,,,,2,,5,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,5,,,,,,,,,,3,,5,,,,,,,,3,,6,,,,,,,,2,,5,,,,,,,,9,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,6,,12,,,,,,,,4,,11,,,,,,,,5,,9,,,,,,,,４,,,,,,,,,,６,,,,,,,,,,３,,,,,,,,,,１,,２,,,,,,,,１,,５,,,,,,,,３,,３,,,,,,,,0.17,0.18,0.19,0.14,0.17,0.19, 29, 42, 67, 16, 55, 31, 33.33, 33.33, 40.21, 34.69, 39.22, 30.30, 48.48, 51.52, 62.89, 52.04, 52.94, 48.48, 30, 33, 54, 48, 62, 24, 36.45, 36.79, 32.22, 31.37, 46.07, 29.52, 58.88, 51.89, 42.22, 49.02, 69.66, 49.52,F0,F0,F0,F1,F0,F1,L0,L0,L0,L0,L0,L0,58.33,12.50, 6.25,47.22,21.05,45.45,43.09,33.33,25.00,56.69,28.23,29.36,62.50,25.00,31.25,72.22,36.84,54.55,56.91,47.44,47.83,70.08,50.00,50.46,中　島　　友　和,堤　　　　啓　輔,木　村　　亮　太,吉　田　　拡　郎,和　田　　操　拓,石　川　　吉　鎬,3784,4778,4648,4166,4649,3951, 6.71, 3.75, 3.94, 7.36, 4.89, 5.64, 5.76, 5.01, 4.79, 7.34, 5.37, 5.24
