date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-05-10,桐　生,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.18,0.19,0.15,0.16, 43, 14, 33, 37, 29, 39, 41.82, 33.04, 30.10, 25.23, 26.79, 32.43, 60.00, 56.25, 47.57, 39.64, 41.96, 53.15, 32, 44, 69, 75, 37, 46, 31.31, 36.36, 31.25, 31.18, 57.47, 27.47, 49.49, 53.41, 45.83, 47.31, 73.56, 42.86,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,40.00,22.58,33.33,33.33, 0.00,50.00,14.29,41.67,32.54,35.29,17.81,70.34,48.00,29.03,55.56,52.38,25.00,80.00,35.71,57.50,50.00,54.41,32.88,79.66,秋　田　　健太郎,上　之　　晃　弘,東　　　　潤　樹,齊　藤　　寛　人,鈴　木　　諒　祐,深　川　　真　二,3808,3843,4574,3343,4751,3623, 5.44, 4.03, 5.56, 5.71, 3.38, 6.90, 4.01, 5.68, 5.29, 5.56, 4.04, 7.95
2019-05-10,戸　田,3,.15,,,,,,,.08,,,,,,,.10,.16,,,,,,.11,.09,,,,,,.19,.17,,,,,,.13,,,,,,,4,,,,,,,3,,,,,,,5,6,,,,,,1,2,,,,,,1,2,,,,,,2,,,,,,,4,,,,,,,3,,,,,,,4,6,,,,,,1,2,,,,,,3,6,,,,,,2,,,,,,,7,,,,,,,4,,,,,,,3,12,,,,,,4,9,,,,,,3,11,,,,,,8,,,,,,,２,,,,,,,３,,,,,,,１,４,,,,,,１,２,,,,,,４,３,,,,,,２,,,,,,,0.17,0.17,0.16,0.17,0.17,0.15, 48, 22, 31, 29, 45, 57, 37.08, 37.44, 39.78, 33.15, 35.45, 34.59, 51.69, 51.28, 54.84, 45.65, 51.32, 50.81, 55, 36, 43, 54, 27, 21, 41.62, 36.07, 33.33, 43.35, 49.74, 28.21, 57.87, 47.03, 46.43, 55.49, 68.72, 47.69,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,32.00,21.43,60.00,19.35,18.75,48.44,30.34,17.35,47.86,25.32,40.66,48.33,56.00,21.43,80.00,51.61,43.75,64.06,48.31,29.59,66.67,44.30,51.65,64.17,内　野　　省　一,後　藤　　盛　也,竹　井　　貴　史,原　　　　加央理,鈴　木　　幸　夫,濱　崎　　直　矢,3666,4889,4737,4419,2876,4230, 5.12, 3.14, 7.00, 4.84, 4.56, 6.34, 4.72, 3.60, 6.42, 4.61, 5.40, 6.37
2019-05-10,浜名湖,3,.13,,,,,,,.14,.16,,,,,,.24,,,,,,,.33,,,,,,,.13,,,,,,,.12,.27,,,,,,4,,,,,,,5,3,,,,,,5,,,,,,,1,,,,,,,1,,,,,,,3,5,,,,,,4,,,,,,,4,3,,,,,,5,,,,,,,1,,,,,,,1,,,,,,,3,4,,,,,,1,,,,,,,7,11,,,,,,4,,,,,,,8,,,,,,,11,,,,,,,4,8,,,,,,４,,,,,,,２,２,,,,,,５,,,,,,,６,,,,,,,１,,,,,,,１,５,,,,,,0.17,0.16,0.27,0.17,0.13,0.20, 43, 50, 18, 32, 23, 53, 26.72, 22.06, 25.36, 39.16, 35.21, 27.35, 47.33, 40.44, 47.10, 62.94, 48.59, 47.01, 26,  6, 21, 61, 48, 57,  6.67, 37.50, 28.00, 57.89, 35.29, 25.00, 26.67, 41.67, 48.00, 78.95, 47.06, 37.50,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,25.00,40.00,40.00,50.00,71.43,29.87,22.73,52.00, 7.69,41.09,41.88,27.66,31.25,71.11,40.00,71.88,85.71,50.65,34.55,76.00,34.62,60.47,66.67,37.23,本　岡　　勝　利,矢　後　　　　剛,中　谷　　有　希,山　口　　高　志,尾　嶋　　一　広,加　藤　　　　翔,4219,3347,3425,4222,4472,4327, 4.25, 6.18, 4.90, 6.44, 8.14, 4.94, 4.35, 6.86, 3.27, 5.84, 6.33, 4.31
2019-05-10,常　滑,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.17,0.18,0.16,0.14,0.19, 30, 48, 34, 66, 22, 68, 31.86, 34.18, 30.27, 34.95, 39.11, 35.75, 54.41, 47.96, 44.86, 59.22, 55.45, 56.98, 22,  7, 16,  9, 27, 62, 35.79, 46.59, 49.50, 38.32, 35.00, 28.13, 52.63, 65.91, 69.31, 55.14, 45.00, 42.71,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,18.75,38.46,44.00,20.00,51.35,14.49,10.14,45.30,40.00,30.30,39.17, 0.00,18.75,61.54,60.00,30.00,72.97,27.54,24.64,61.54,59.13,42.42,60.83,福　本　　忠　治,松　本　　　　峻,山　谷　　　　央,西　川　　新太郎,山　田　　晃　大,堤　　　　　　昇,3325,4868,3681,4016,4761,3563, 0.00, 3.63, 6.23, 5.96, 4.25, 6.38, 3.49, 3.01, 6.05, 5.94, 4.41, 5.86
2019-05-10,　津　,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.14,0.16,0.14,0.16,0.13, 14, 61, 35, 50, 41, 49, 32.58, 40.00, 43.41, 29.55, 32.77, 29.13, 50.76, 52.80, 53.49, 45.45, 49.58, 48.82, 59, 63, 70, 36, 23, 52, 40.14, 34.27, 33.33, 28.46, 32.47, 27.45, 53.52, 48.95, 52.48, 50.41, 49.35, 48.37,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,15.38,22.22,37.50,53.85,62.50,46.96,42.31,61.90,67.24,52.05,74.14, 0.00,42.31,44.44,62.50,65.38,87.50,65.22,63.85,76.19,77.59,67.81,86.21,水　摩　　　　敦,杉　山　　裕　也,平　尾　　崇　典,松　田　　祐　季,西　島　　義　則,峰　　　　竜　太,4413,4269,3822,4391,3024,4320, 0.00, 5.00, 5.44, 7.75, 6.62, 8.63, 6.55, 6.45, 7.52, 7.62, 6.69, 8.81
2019-05-10,びわこ,3,.18,,.31,.12,.24,,,.11,.13,.17,,.21,.16,,.16,,.14,.35,.15,,,.07,,.10,.15,.15,.33,,.11,.10,.09,.05,.25,.12,,.20,.31,.14,,.25,,,5,,5,2,4,,,4,6,3,,4,1,,6,,6,5,6,,,1,,5,2,3,6,,1,2,2,3,4,1,,6,6,6,,6,,,5,,6,2,4,,,4,6,3,,5,1,,6,,5,4,5,,,1,,5,2,3,6,,1,2,6,3,4,1,,6,6,6,,5,,,3,,1,10,5,,,6,11,8,,4,8,,7,,4,9,2,,,3,,6,11,1,6,,7,12,4,10,6,11,,2,6,6,,7,,,４,,４,４,６,,,３,４,５,,６,１,,５,,６,５,４,,,１,,３,４,２,３,,３,３,２,３,２,１,,６,６,６,,６,,,0.19,0.15,0.21,0.15,0.15,0.16, 38, 49, 30, 26, 51, 35, 35.19, 33.18, 32.56, 39.00, 35.91, 33.82, 51.39, 48.88, 48.37, 55.50, 52.73, 48.79, 29, 28, 12, 66, 19, 50, 34.23, 32.48, 33.79, 30.59, 38.22, 34.60, 57.21, 50.43, 49.32, 45.21, 52.44, 52.13,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,15.79,43.97, 0.00,32.26,54.64, 0.00,31.96,38.24, 1.96,23.29,69.67, 0.00,31.58,58.62, 0.00,67.74,73.20, 0.00,49.48,58.82, 5.88,54.79,84.43, 0.00,天　野　　　　誠,川　島　　圭　司,金　田　　智　博,泉　　　　具　巳,川　北　　浩　貴,横　川　　光　弥,3787,4254,5038,3339,3606,4972, 4.21, 5.97, 0.00, 5.87, 7.24, 1.13, 4.98, 5.76, 1.76, 5.05, 8.00, 1.06
2019-05-10,宮　島,3,.18,,.42,.26,.59,,,.26,.16,.29,.24,.11,,,.09,.15,.23,,.16,.19,,.15,.29,.36,,.18,.22,,.19,.22,.23,,.16,.17,,.12,.19,.21,,.21,.22,,5,,6,4,6,,,6,4,5,3,4,,,3,2,6,,1,3,,4,1,5,,3,2,,6,2,1,,5,5,,3,5,2,,1,4,,2,,5,4,6,,,6,4,5,3,4,,,4,2,6,,1,3,,3,1,5,,3,2,,6,2,1,,5,3,,3,5,2,,1,4,,3,,3,8,1,,,7,11,4,8,12,,,5,11,4,,4,10,,5,10,12,,3,9,,2,10,4,,5,11,,6,10,1,,2,9,,６,,５,６,６,,,不,２,３,１,４,,,３,５,４,,１,３,,４,４,５,,２,２,,４,３,２,,４,４,,４,５,３,,２,３,,0.21,0.19,0.17,0.18,0.15,0.15, 47, 35, 39, 44, 60, 37, 41.40, 18.89, 26.67, 43.55, 39.31, 30.07, 58.60, 37.78, 38.10, 58.87, 57.24, 47.06, 40, 30, 56, 23, 65, 20, 31.71, 34.97, 34.46, 32.89, 35.53, 26.50, 43.90, 56.64, 57.43, 51.01, 53.29, 35.90,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,33.33,46.30,44.44,39.02,28.57,21.67,18.07,30.70,24.74,41.80,30.70,30.93,66.67,59.26,55.56,51.22,42.86,50.00,37.35,51.75,41.24,58.20,50.00,48.45,塚　崎　　　　勝,石　川　　吉　鎬,吉　本　　正　昭,乙　津　　康　志,大　野　　芳　顕,向井田　　佑　紀,3465,3951,3036,3463,4363,4811, 5.67, 5.65, 5.81, 5.39, 5.14, 4.75, 4.25, 5.10, 4.62, 5.81, 5.25, 4.87
2019-05-10,徳　山,3,.15,,.16,.13,.18,.19,,.18,,.17,.08,.07,,,.22,,.04,.07,.16,,,.15,.24,.11,.13,.17,,,.21,.18,.08,,.22,.12,,.38,,.13,,.22,.13,,5,,2,3,6,4,,4,,6,3,1,,,4,,3,5,6,,,3,4,2,6,5,,,4,6,2,,3,1,,1,,5,,6,6,,5,,2,3,6,4,,4,,6,3,1,,,4,,3,5,6,,,3,4,2,6,5,,,4,6,2,,3,1,,1,,5,,6,4,,5,,4,12,5,9,,4,,4,8,7,,,10,,1,8,9,,,2,6,6,10,3,,,5,10,5,,2,10,,5,,6,,1,10,,５,,１,３,３,２,,６,,６,３,１,,,６,,６,６,６,,,３,１,６,３,３,,,２,４,２,,６,２,,６,,４,,６,５,,0.15,0.17,0.21,0.18,0.17,0.21, 63, 54, 19, 57, 16, 36, 28.13, 32.00, 43.69, 36.89, 25.77, 38.61, 43.75, 55.00, 49.51, 55.34, 43.30, 57.43, 38, 41, 26, 50, 28, 36,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,26.32,26.32, 0.00,25.00,44.19, 0.00,33.73,26.26,10.42,38.05,35.20,11.39,47.37,52.63, 0.00,35.00,69.77, 0.00,66.27,50.51,20.83,58.41,56.80,26.58,橋　本　　年　光,石　田　　　　豪,末　武　　里奈子,坪　口　　竜　也,佐々木　　英　樹,吉　武　　真　也,3745,3273,4923,4553,3584,4952, 5.00, 4.79, 1.23, 4.30, 6.42, 1.25, 5.86, 4.97, 2.65, 5.79, 5.53, 3.42
2019-05-10,下　関,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,0.15,0.15,0.19,0.14,0.21, 56, 66, 48, 22, 17, 40, 36.36, 26.47, 16.13, 21.88, 27.27, 35.29, 57.58, 47.06, 19.35, 43.75, 30.30, 50.00, 66, 46, 62, 34, 40, 35, 35.48, 27.27, 64.00, 30.30, 12.50, 21.21, 38.71, 51.52, 80.00, 45.45, 53.13, 39.39,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,29.41,22.22,32.14, 0.00,45.24,24.24,15.48,34.45,30.53,21.18,40.54,24.69,41.18,44.44,57.14, 0.00,69.05,30.30,20.24,52.94,55.79,35.29,59.46,37.04,鈴　木　　貴　司,中　井　　俊　祐,高　山　　智　至,寺　島　　吉　彦,川　尻　　泰　輔,内　田　　　　圭,3276,4138,4382,4723,4175,3976, 4.53, 4.78, 5.71, 0.00, 6.62, 4.00, 3.18, 5.57, 5.33, 4.05, 6.03, 4.11
2019-05-10,若　松,3,.17,.15,.18,.08,,,,.14,,.26,.24,,,,.14,.19,.36,,,,,.07,,.32,.15,,,,.13,,.19,.24,,,,.14,,.20,.13,,,,2,6,3,5,,,,1,,3,6,,,,1,4,4,,,,,5,,3,6,,,,4,,1,3,,,,2,,1,5,,,,2,6,3,5,,,,1,,3,6,,,,1,4,6,,,,,5,,3,2,,,,4,,1,3,,,,2,,1,5,,,,2,7,2,8,,,,1,,4,12,,,,6,10,7,,,,,2,,5,11,,,,7,,7,12,,,,8,,5,9,,,,６,５,４,６,,,,１,,６,５,,,,１,５,５,,,,,２,,５,６,,,,３,,３,３,,,,２,,４,３,,,,0.17,0.18,0.19,0.20,0.16,0.18, 62, 39, 11, 51, 42, 18, 39.78, 34.83, 27.17, 29.48, 39.78, 31.32, 54.30, 48.88, 43.93, 48.55, 54.14, 44.51, 53, 39, 17,  1, 24, 44, 31.03, 29.67, 25.68, 34.94, 27.36, 49.50, 48.28, 46.15, 45.95, 49.40, 49.06, 67.33,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,29.17,24.32,43.75,16.67,26.32,35.11,11.88,26.74,41.94,16.67,30.95,30.17,41.67,40.54,81.25,16.67,47.37,55.32,38.61,41.86,60.22,26.19,61.11,51.72,今　出　　晋　二,大　橋　　栄里佳,清　水　　攻　二,半　田　　尚　也,渡　辺　　千　草,木　下　　大　將,3949,4224,3684,4708,3175,4403, 4.88, 4.46, 6.63, 3.00, 5.05, 5.53, 4.13, 4.65, 5.81, 3.92, 5.48, 5.21
2019-05-10,唐　津,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.15,0.13,0.18,0.21,0.19, 35, 36, 86, 46, 78, 51, 25.81, 21.88, 24.24, 20.00, 20.83, 48.48, 45.16, 34.38, 51.52, 37.14, 50.00, 66.67, 67, 68, 70, 55, 11, 24, 28.49, 35.09, 36.63, 33.71, 41.21, 21.54, 50.84, 49.12, 50.00, 55.06, 58.79, 36.15,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,47.62,50.00,81.82,38.10,26.32,14.81,41.84,45.59,60.47,33.33,35.48, 9.09,52.38,61.11,81.82,42.86,34.21,29.63,60.28,54.41,70.54,56.41,54.84,25.76,高　濱　　芳　久,海老澤　　泰　行,徳　増　　秀　樹,深　水　　慎一郎,中　尾　　　　誠,杉　本　　洋　一,3731,3863,3744,4152,4008,3979, 5.48, 6.17, 8.36, 5.10, 4.29, 3.56, 6.04, 5.94, 7.36, 5.38, 5.59, 3.20
2019-05-10,大　村,3,.20,,.25,.04,.25,,,.16,.09,.04,,.09,.10,,.49,,.16,,.17,.18,,.19,,.14,.12,.15,,,.24,.09,.23,.15,.11,,,.17,,.16,,.24,.17,,3,,5,2,5,,,1,5,3,,2,1,,4,,5,,2,6,,2,,6,3,1,,,4,6,5,2,1,,,4,,3,,4,3,,3,,5,2,6,,,1,5,6,,4,1,,5,,4,,2,6,,2,,4,3,1,,,4,6,3,2,1,,,5,,3,,4,2,,5,,3,7,3,,,9,12,9,,6,10,,4,,7,,1,8,,1,,2,6,4,,,5,12,9,12,9,,,7,,3,,2,6,,４,,４,１,５,,,１,５,３,,３,１,,６,,４,,４,５,,３,,４,６,２,,,５,３,２,４,１,,,５,,２,,６,５,,0.19,0.17,0.17,0.18,0.15,0.17, 27, 51, 56, 12, 73, 17, 28.76, 25.33, 44.00, 23.19, 32.97, 32.12, 45.75, 44.00, 62.50, 38.41, 49.19, 47.67, 61, 16, 75, 40, 47, 50, 35.56, 25.00, 28.26, 28.26, 18.00, 33.93, 48.89, 41.67, 43.48, 50.00, 46.00, 44.64,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,29.41, 0.00, 9.76,18.52,48.15,16.67,27.19,56.06,12.28,15.85,49.54,20.00,58.82, 0.00,21.95,29.63,74.07,33.33,45.61,68.94,22.81,28.05,66.06,38.67,加　木　　　　郁,正　木　　聖　賢,小　川　　日紀太,藤　原　　真　也,小　坂　　尚　哉,橋　本　　　　明,3581,3920,4864,4185,4295,4835, 5.44, 0.00, 3.37, 3.85, 7.19, 4.57, 4.84, 6.82, 3.42, 3.67, 6.50, 4.43
2019-05-10,桐　生,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.16,0.17,0.19,0.19,0.21, 65, 74, 13, 18, 40, 25, 35.96, 30.84, 32.11, 31.58, 20.95, 38.68, 48.25, 44.86, 48.62, 48.25, 32.38, 57.55, 26, 15, 48, 56, 51, 12, 22.39, 31.76, 24.44, 35.56, 24.47, 29.87, 44.78, 50.59, 48.89, 47.78, 40.43, 49.35,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,49.51,58.33,42.86,40.91, 0.00,23.94,51.69,40.00,44.29,24.77, 6.25, 0.00,68.93,72.92,42.86,54.55, 0.00,45.07,66.95,62.40,57.86,51.38,31.25,池　田　　紫　乃,松　本　　晶　恵,大　瀧　　明日香,谷　川　　里　江,水　口　　由　紀,内　田　　亜希子,3871,4399,3999,3302,3580,4125, 0.00, 6.62, 7.10, 5.57, 6.00, 2.11, 4.77, 6.91, 5.98, 5.96, 5.04, 3.81
2019-05-10,戸　田,4,.17,,,,,,,.22,,,,,,,.14,.15,,,,,,.18,,,,,,,.08,.21,,,,,,.22,.16,,,,,,3,,,,,,,1,,,,,,,6,5,,,,,,6,,,,,,,2,2,,,,,,5,5,,,,,,3,,,,,,,1,,,,,,,6,5,,,,,,5,,,,,,,2,1,,,,,,5,4,,,,,,7,,,,,,,2,,,,,,,4,12,,,,,,8,,,,,,,5,10,,,,,,1,10,,,,,,６,,,,,,,２,,,,,,,２,３,,,,,,６,,,,,,,２,２,,,,,,１,３,,,,,,0.17,0.18,0.15,0.19,0.16,0.20, 73, 75, 76, 38, 77, 37, 30.65, 35.64, 34.64, 33.51, 31.32, 30.39, 48.39, 53.19, 45.75, 52.36, 48.90, 46.96, 42, 48, 52, 12, 49, 58, 30.13, 34.43, 34.00, 32.75, 31.62, 33.85, 43.23, 50.00, 52.00, 49.78, 47.44, 50.77,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,25.68,25.00,88.89,27.78,44.12,28.57,24.42,19.27,48.65,23.21,46.92,39.44,43.24,37.50,88.89,38.89,58.82,50.00,39.53,42.20,66.67,40.18,66.92,57.75,近　藤　　友　宝,柴　田　　友　和,谷　村　　一　哉,本　部　　真　吾,山　崎　　哲　司,浦　田　　信　義,4439,4023,3961,3823,4080,3226, 4.74, 4.38, 8.78, 4.39, 5.91, 5.07, 4.60, 4.51, 6.77, 4.44, 6.32, 5.51
