date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-05-12, 40, 14, 26, 32, 62, 51, 27.95, 32.18, 42.21, 26.67, 27.27, 39.43, 46.58, 44.83, 62.99, 41.82, 40.26, 60.00,10,唐　津
2019-05-12, 16, 60, 43, 69, 34, 61, 25.00, 37.78, 22.22, 22.92, 64.91, 35.56, 41.67, 51.11, 35.19, 45.83, 75.44, 48.89,10,大　村
2019-05-12, 71, 36, 24, 32, 29, 33, 24.18, 34.86, 58.54, 31.31, 46.81, 32.97, 46.15, 47.71, 69.51, 49.49, 62.77, 52.75,11,桐　生
2019-05-12, 10, 64, 34,  5,  4, 27, 34.74, 29.41, 32.54, 34.51, 33.51, 49.74, 52.11, 46.52, 52.15, 56.19, 48.65, 68.72,11,戸　田
2019-05-12, 57, 32, 14, 69, 28, 31, 34.78, 38.97, 36.96, 37.28, 36.18, 30.73, 50.54, 57.44, 54.35, 49.70, 54.77, 47.49,11,多摩川
2019-05-12, 33, 56, 38, 58, 48, 29, 38.89, 17.65, 30.43, 23.53, 35.29, 28.00, 55.56, 41.18, 60.87, 52.94, 47.06, 44.00,11,浜名湖
2019-05-12, 40, 64, 61, 49, 45, 39, 39.00, 41.24, 41.18, 38.53, 44.23, 30.00, 57.00, 59.79, 55.88, 50.46, 58.65, 40.00,11,常　滑
2019-05-12, 60, 54, 57, 59, 70, 19, 26.45, 50.72, 38.89, 40.14, 33.33, 49.32, 41.94, 70.29, 54.86, 53.52, 52.48, 69.59,11,　津　
2019-05-12, 46, 52, 48, 19, 33, 64, 30.04, 30.21, 44.12, 38.22, 33.48, 30.97, 47.09, 45.11, 65.55, 52.44, 45.37, 49.12,11,びわこ
2019-05-12, 51, 23, 14, 13, 50, 57, 24.69, 30.00, 23.53, 22.89, 36.67, 33.33, 43.21, 47.78, 35.29, 36.14, 61.11, 45.16,11,児　島
2019-05-12, 26, 41, 46, 66, 31, 34, 31.82, 27.48, 37.23, 29.41, 32.59, 21.90, 49.35, 42.75, 56.20, 46.41, 43.70, 40.00,11,宮　島
2019-05-12, 19, 23, 45, 31, 28, 50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,11,徳　山
2019-05-12, 37, 45, 54, 25, 32, 61, 29.41, 43.24, 20.83, 13.64, 25.64, 18.18, 52.94, 56.76, 29.17, 22.73, 48.72, 36.36,11,下　関
2019-05-12, 32, 28, 46, 17, 42, 13, 43.75, 27.84, 22.99, 25.68, 42.42, 30.10, 66.67, 43.30, 37.93, 45.95, 59.60, 52.43,11,若　松
2019-05-12, 44, 53, 63, 70, 12, 47, 31.10, 41.57, 34.59, 25.44, 41.28, 23.38, 44.02, 54.22, 57.14, 41.42, 57.56, 44.81,11,福　岡
2019-05-12, 56, 15, 55, 60, 18, 48, 37.13, 41.57, 33.71, 40.24, 30.39, 29.48, 52.69, 57.23, 55.06, 56.21, 46.96, 48.55,11,唐　津
2019-05-12, 76, 66, 49, 62, 47, 73, 33.96, 43.33, 34.88, 36.96, 18.00, 41.38, 49.06, 56.67, 51.16, 56.52, 46.00, 63.79,11,大　村
2019-05-12, 68, 48, 67, 15, 56, 13, 27.84, 24.44, 45.65, 31.76, 35.56, 36.26, 40.21, 48.89, 65.22, 50.59, 47.78, 53.85,12,桐　生
2019-05-12, 52, 43, 40, 16, 49, 25, 34.00, 33.33, 33.07, 33.93, 31.62, 37.50, 52.00, 46.43, 48.21, 50.60, 47.44, 57.29,12,戸　田
2019-05-12, 12, 47, 72, 41, 25, 66, 34.16, 39.89, 37.91, 40.45, 30.87, 31.07, 45.05, 54.79, 54.95, 56.18, 49.66, 44.07,12,多摩川
2019-05-12, 34, 35,  2,  3,  9, 57, 37.50, 42.11, 26.09, 40.91, 12.50, 25.00, 50.00, 63.16, 34.78, 63.64, 25.00, 37.50,12,浜名湖
2019-05-12, 33, 38, 44, 52, 20, 19, 37.50, 37.50, 27.45, 36.28, 24.44, 28.57, 53.13, 48.96, 40.20, 60.18, 41.11, 40.66,12,常　滑
2019-05-12, 55, 39, 68, 52, 15, 53, 33.33, 34.90, 32.58, 27.45, 33.11, 33.56, 55.33, 51.68, 52.27, 48.37, 50.99, 50.00,12,　津　
2019-05-12, 51, 65, 17, 39, 55, 13, 38.03, 35.44, 31.30, 32.74, 29.28, 34.31, 57.69, 54.43, 43.48, 49.78, 49.10, 54.81,12,びわこ
2019-05-12, 48, 66, 62, 45, 59, 20, 32.18, 50.65, 28.24, 37.35, 34.94, 43.68, 54.02, 68.83, 38.82, 53.01, 50.60, 58.62,12,児　島
2019-05-12, 61, 64, 15, 19, 30, 42, 27.89, 32.21, 33.58, 30.13, 34.97, 25.86, 51.02, 51.01, 51.49, 46.79, 56.64, 50.00,12,宮　島
2019-05-12, 30, 24, 17, 38, 20, 39,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,12,徳　山
2019-05-12, 30, 27, 57, 28, 46, 49, 20.00, 25.81, 31.43, 19.35, 27.27,  9.52, 24.00, 45.16, 48.57, 35.48, 51.52, 14.29,12,下　関
2019-05-12, 12, 59, 57,  2, 54, 21, 29.00, 28.42, 24.66, 22.22, 32.97, 32.32, 48.00, 50.53, 43.84, 38.89, 50.55, 58.59,12,若　松
2019-05-12, 43, 17, 58, 59, 34, 27, 23.03, 37.80, 27.81, 29.38, 37.38, 31.28, 38.76, 52.44, 47.59, 53.11, 54.37, 48.90,12,福　岡
2019-05-12, 25, 49, 31, 52, 19, 39, 31.58, 28.83, 27.14, 44.16, 35.09, 35.39, 47.37, 50.31, 38.57, 62.99, 51.46, 53.37,12,唐　津
2019-05-12, 74, 63, 36, 14, 15, 28, 40.43, 27.50, 39.66, 46.55, 30.36, 40.00, 55.32, 45.00, 60.34, 60.34, 44.64, 65.45,12,大　村
