date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-05-04, 10, 14, 52, 58, 63, 55, 34.04, 24.14, 30.39, 45.83, 33.33, 43.12, 59.57, 45.98, 55.88, 66.67, 49.02, 61.47,8,常　滑
2019-05-04, 39, 18, 54, 50, 16, 30, 33.57, 34.31, 46.88, 28.48, 33.56, 30.71, 49.29, 53.28, 67.97, 42.38, 52.05, 45.00,8,　津　
2019-05-04, 32, 26, 49, 41, 12, 71, 27.78, 57.14, 45.45,100.00, 60.00, 40.00, 61.11, 76.19, 54.55,100.00, 70.00, 50.00,8,三　国
2019-05-04, 75, 12, 11, 59, 60, 37, 40.74, 44.12, 35.00, 40.00, 40.00, 43.75, 59.26, 50.00, 45.00, 40.00, 62.86, 50.00,8,住之江
2019-05-04, 51, 29, 52, 37, 59,  3,  0.00, 36.36, 36.36, 11.11,  0.00, 22.22, 12.50, 54.55, 54.55, 11.11,  0.00, 66.67,8,尼　崎
2019-05-04, 71, 67, 76, 12, 23, 73, 11.11, 11.11,  0.00, 57.14, 33.33, 36.36, 44.44, 22.22, 33.33, 71.43, 66.67, 90.91,8,鳴　門
2019-05-04, 41, 54, 15, 64, 57, 60, 38.89, 31.37, 41.75, 32.08, 20.19, 24.76, 59.26, 53.92, 49.51, 45.28, 31.73, 42.86,8,丸　亀
2019-05-04, 11, 32, 26, 58, 68, 46, 34.62, 25.93, 33.75, 16.44, 38.27, 27.63, 51.28, 38.27, 47.50, 24.66, 62.96, 39.47,8,児　島
2019-05-04, 63, 15, 35, 22, 65, 67, 76.47, 25.00, 21.74, 47.83, 32.00, 56.25, 76.47, 43.75, 39.13, 65.22, 36.00, 75.00,8,下　関
2019-05-04, 45, 38,  5, 29, 43, 15, 28.57, 32.53, 36.79, 32.97, 32.58, 45.57, 41.67, 43.37, 54.72, 50.55, 53.93, 63.29,8,若　松
2019-05-04, 13, 38, 41, 54, 33, 56, 36.75, 43.53, 34.39, 30.46, 32.30, 32.81, 57.69, 62.93, 51.32, 48.22, 49.12, 48.44,8,芦　屋
2019-05-04, 42, 27, 71, 60, 44, 53, 41.33, 32.11, 46.79, 37.16, 32.66, 43.95, 53.33, 49.54, 67.31, 55.50, 45.73, 57.32,8,福　岡
2019-05-04, 25, 42, 33, 19, 15, 35, 32.72, 30.77, 28.92, 36.81, 43.95, 34.78, 48.15, 42.60, 45.78, 53.37, 59.24, 56.52,8,唐　津
2019-05-04, 19, 54, 17, 21, 14, 70, 35.00, 39.47, 30.67, 37.80, 43.96, 32.29, 52.50, 60.53, 40.00, 53.66, 59.34, 47.92,9,桐　生
2019-05-04, 49, 51, 33, 52, 32, 16, 32.14, 31.19, 30.11, 33.51, 40.96, 33.54, 47.77, 50.46, 47.73, 51.83, 59.04, 50.63,9,戸　田
2019-05-04, 60, 70, 35, 61, 68, 24,  0.00,  0.00, 83.33,  0.00,  0.00, 66.67,  0.00,  0.00, 83.33,  0.00,  0.00, 83.33,9,江戸川
2019-05-04, 56, 20, 50, 31, 65, 63, 56.04, 29.35, 35.03, 27.32, 37.44, 37.62, 73.43, 53.26, 51.78, 45.36, 59.61, 57.43,9,平和島
2019-05-04, 36, 40, 68, 33, 65, 30, 45.20, 27.27, 35.00, 51.43, 50.29, 26.32, 61.02, 41.96, 53.00, 72.57, 73.14, 39.85,9,多摩川
2019-05-04, 34,  4, 43, 65, 63, 31, 46.15, 33.33, 68.75, 25.00,  7.14, 15.38, 53.85, 50.00, 75.00, 50.00,  7.14, 38.46,9,浜名湖
2019-05-04, 16, 21, 15, 62, 64, 14,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,9,蒲　郡
2019-05-04, 43, 16, 40, 28, 26, 65, 27.78, 44.44, 37.78, 42.39, 30.95, 34.04, 48.89, 65.56, 55.56, 65.22, 55.95, 48.94,9,常　滑
2019-05-04, 65, 47, 21, 31, 64, 55, 24.00, 23.88, 42.64, 45.11, 37.40, 34.04, 41.60, 42.54, 63.57, 60.15, 52.67, 56.74,9,　津　
2019-05-04, 37, 54, 69, 17, 61, 19, 40.00, 72.73, 36.36, 54.55, 40.00, 45.00, 40.00,100.00, 63.64, 68.18, 40.00, 45.00,9,三　国
2019-05-04, 35, 30, 15, 17, 19, 68, 43.75, 46.15, 32.00, 65.38, 32.35, 57.89, 43.75, 50.00, 48.00, 73.08, 55.88, 68.42,9,住之江
2019-05-04, 13, 56, 12,  9,  1, 33, 17.65, 60.00, 18.18, 54.55, 54.55,  0.00, 35.29, 70.00, 54.55, 81.82, 81.82, 18.75,9,尼　崎
2019-05-04, 18, 21, 74, 10, 31, 19, 25.00, 28.57, 60.00, 16.67, 29.41, 50.00, 37.50, 28.57, 80.00, 33.33, 41.18, 87.50,9,鳴　門
2019-05-04, 25,  2, 32, 61, 24, 47, 21.51, 27.00, 21.51, 20.45, 38.38, 38.18, 38.71, 43.00, 44.09, 40.91, 57.58, 56.36,9,丸　亀
2019-05-04, 47, 38, 42, 70, 41, 61, 28.40, 23.75, 50.00, 50.00, 48.72, 44.30, 43.21, 37.50, 63.16, 68.57, 60.26, 68.35,9,児　島
2019-05-04, 62, 17, 32, 16, 68, 41, 60.00, 21.74, 17.86, 50.00, 28.57, 28.00, 80.00, 47.83, 46.43, 58.33, 38.10, 56.00,9,下　関
2019-05-04, 56,  3, 24, 21, 44, 18, 33.33, 22.78, 27.84, 33.33, 53.26, 30.12, 44.44, 44.30, 51.55, 57.78, 68.48, 49.40,9,若　松
2019-05-04,  6, 44, 43,  4, 12, 58, 40.42, 40.08, 41.49, 29.79, 35.78, 25.00, 56.25, 58.23, 60.58, 47.23, 50.00, 41.67,9,芦　屋
2019-05-04, 17, 26, 52, 51, 64, 56, 38.31, 21.92, 49.31, 35.33, 40.23, 38.55, 51.30, 47.26, 65.97, 54.89, 55.75, 53.63,9,福　岡
2019-05-04, 50, 52, 44, 67, 70, 30, 37.18, 43.06, 33.76, 27.81, 37.04, 36.81, 56.41, 61.81, 49.68, 50.89, 50.00, 54.60,9,唐　津
2019-05-04, 45, 31, 63, 30, 25, 66, 36.71, 44.44, 29.33, 36.90, 33.75, 28.57, 54.43, 59.26, 45.33, 63.10, 56.25, 44.05,10,桐　生
2019-05-04, 21, 44,  9, 57, 11, 56, 27.42, 30.00, 40.12, 29.70, 46.91, 29.28, 46.24, 48.10, 47.67, 50.50, 61.11, 48.07,10,戸　田
2019-05-04, 64, 65, 66, 16, 71, 29,  0.00,  0.00,  0.00, 50.00,  0.00, 28.57,  0.00,  0.00,  0.00, 66.67,  0.00, 42.86,10,江戸川
2019-05-04, 26, 29, 35, 51, 22, 24, 41.33, 40.40, 34.67, 32.63, 31.03, 33.33, 55.10, 62.63, 49.75, 47.89, 50.74, 47.98,10,平和島
2019-05-04, 48, 14, 63, 56, 64, 72, 37.71, 36.78, 36.71, 36.05, 41.76, 38.15, 56.57, 54.02, 51.90, 52.33, 53.85, 54.91,10,多摩川
2019-05-04, 40,  5,  1, 35, 59, 54, 42.31, 27.78, 72.22, 66.67, 47.06, 23.53, 50.00, 44.44, 94.44, 77.78, 52.94, 58.82,10,浜名湖
2019-05-04, 51, 53, 46, 47, 60, 26,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,10,蒲　郡
2019-05-04, 25, 13, 61, 56,  8, 17, 27.91, 31.46, 38.04, 48.15, 32.95, 24.71, 45.35, 49.44, 52.17, 62.96, 45.45, 37.65,10,常　滑
2019-05-04, 27, 59, 20, 58, 19, 43, 45.26, 38.64, 36.22, 27.63, 49.28, 26.56, 66.42, 53.03, 52.76, 45.39, 69.57, 35.94,10,　津　
2019-05-04, 57, 67, 16, 43, 56, 63, 70.00, 27.27, 50.00, 25.00, 63.16, 54.55, 70.00, 45.45, 59.09, 45.00, 73.68, 90.91,10,三　国
2019-05-04, 71, 79, 78, 36, 53, 81, 23.33, 40.00, 29.41, 41.38, 30.30, 38.46, 53.33, 52.00, 58.82, 51.72, 60.61, 61.54,10,住之江
2019-05-04, 24, 31, 57, 30, 42,  4, 15.38, 30.77,  0.00, 35.29, 90.91, 23.53, 30.77, 46.15, 25.00, 35.29, 90.91, 41.18,10,尼　崎
2019-05-04, 15, 35, 79, 33, 34, 16, 50.00, 43.75, 11.11, 13.33, 31.25, 16.67, 62.50, 56.25, 11.11, 33.33, 37.50, 50.00,10,鳴　門
2019-05-04, 59, 18,  3, 65, 49, 46, 40.95, 26.67, 30.00, 47.17, 40.00, 34.00, 58.10, 40.00, 44.00, 60.38, 59.05, 46.00,10,丸　亀
2019-05-04, 28, 52, 19, 51, 63, 24, 50.63, 43.75, 39.19, 25.68, 26.32, 25.58, 73.42, 58.75, 51.35, 43.24, 42.11, 38.37,10,児　島
2019-05-04, 11, 51, 31, 47, 64, 12, 36.00, 36.00, 36.00, 58.62, 44.74, 17.65, 48.00, 64.00, 60.00, 75.86, 60.53, 47.06,10,下　関
2019-05-04, 47, 20, 16, 25, 19, 58, 48.86, 36.36, 32.22, 30.43, 36.96, 43.02, 62.50, 43.18, 50.00, 51.09, 52.17, 62.79,10,若　松
2019-05-04, 57, 15, 65,  7, 14, 48, 21.39, 32.45, 32.50, 38.39, 40.69, 38.18, 34.68, 48.94, 53.50, 55.80, 56.28, 49.55,10,芦　屋
2019-05-04, 39, 49, 65, 13, 55, 58, 32.06, 34.55, 29.48, 43.00, 37.20, 29.21, 44.50, 49.09, 47.40, 58.00, 55.07, 48.31,10,福　岡
2019-05-04, 54, 51, 34, 58, 69, 39, 39.61, 37.80, 39.87, 29.14, 41.67, 35.71, 58.44, 58.54, 56.33, 52.00, 53.85, 53.57,10,唐　津
2019-05-04, 29, 32, 73, 67, 24, 27, 44.71, 29.21, 35.96, 47.56, 57.53, 32.91, 60.00, 49.44, 48.31, 65.85, 69.86, 51.90,11,桐　生
2019-05-04, 61,  3, 36,  1, 35, 19, 35.81, 42.51, 34.29, 35.59, 29.89, 40.74, 52.03, 59.88, 45.71, 46.33, 50.00, 54.32,11,戸　田
2019-05-04, 43, 47, 45, 50, 62, 32, 14.29, 33.33, 28.57, 14.29,  0.00, 42.86, 14.29, 33.33, 42.86, 14.29,  0.00, 71.43,11,江戸川
2019-05-04, 62, 70, 13, 59, 19, 28, 44.55, 33.68, 35.32, 30.81, 34.67, 35.29, 59.90, 50.78, 48.26, 43.94, 47.74, 51.96,11,平和島
2019-05-04, 46, 41, 32, 54, 28, 66, 32.81, 40.12, 38.17, 36.51, 36.84, 29.34, 56.77, 55.69, 56.45, 53.44, 55.26, 43.11,11,多摩川
2019-05-04, 12, 11, 47, 39, 19, 52, 61.11, 41.18, 18.75, 18.18, 29.41, 33.33, 72.22, 70.59, 43.75, 45.45, 35.29, 66.67,11,浜名湖
2019-05-04, 48, 61, 24, 17, 29, 54,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,11,蒲　郡
2019-05-04, 15, 36,  9,  5, 29, 35, 40.23, 55.56, 35.42, 28.05, 30.77, 46.39, 57.47, 71.72, 52.08, 47.56, 49.45, 67.01,11,常　滑
2019-05-04, 26, 17, 29, 35, 49, 52, 17.36, 26.43, 34.03, 43.08, 29.27, 27.27, 35.54, 45.00, 50.69, 59.23, 46.34, 48.25,11,　津　
2019-05-04, 29, 23, 14, 27, 21, 30, 42.11, 50.00, 54.55, 50.00, 22.22, 60.00, 52.63, 91.67, 81.82, 60.00, 27.78, 80.00,11,三　国
2019-05-04, 66, 63, 13, 27, 64, 39, 41.18, 50.00, 76.47, 53.85, 42.86, 50.00, 55.88, 67.86, 82.35, 69.23, 54.29, 81.25,11,住之江
2019-05-04, 53, 55, 11, 35, 17, 49, 60.00, 40.00, 60.00, 41.67, 50.00, 33.33, 90.00, 70.00, 60.00, 91.67, 75.00, 55.56,11,尼　崎
2019-05-04, 27, 69, 63, 26, 30, 77, 37.50, 33.33, 66.67, 47.06, 31.25, 27.27, 50.00, 44.44, 77.78, 70.59, 50.00, 45.45,11,鳴　門
2019-05-04,  5, 36, 50, 30, 51, 34, 25.26, 29.81, 36.54, 37.37, 36.11, 25.47, 40.00, 45.19, 51.92, 55.56, 57.41, 37.74,11,丸　亀
2019-05-04, 27, 64, 43, 46, 14, 37, 21.05, 38.67, 28.75, 27.63, 22.08, 32.10, 40.79, 52.00, 50.00, 39.47, 33.77, 45.68,11,児　島
2019-05-04, 39, 42, 63, 20, 43, 19, 30.43, 57.14, 76.47, 37.50, 41.67, 24.00, 43.48, 67.86, 76.47, 50.00, 62.50, 36.00,11,下　関
2019-05-04, 49,  7, 41, 45,  6, 10, 51.19, 37.18, 29.35, 28.57, 35.87, 44.44, 67.86, 60.26, 44.57, 41.67, 52.17, 68.89,11,若　松
2019-05-04, 53, 42, 13, 49, 18, 61, 25.26, 49.52, 36.75, 35.65, 36.41, 34.45, 43.68, 64.42, 57.69, 56.02, 60.83, 49.76,11,芦　屋
2019-05-04, 46, 35, 16, 29, 11, 45, 33.76, 35.00, 33.65, 35.20, 36.20, 29.41, 52.23, 51.11, 54.98, 53.06, 51.53, 44.12,11,福　岡
2019-05-04, 62, 56, 43, 65, 18, 14, 23.61, 36.94, 46.79, 32.18, 30.41, 33.54, 36.11, 50.96, 63.46, 51.15, 46.20, 45.73,11,唐　津
2019-05-04, 37, 36, 62, 44, 58, 54, 53.85, 31.31, 29.63, 33.33, 32.00, 39.47, 70.51, 44.44, 39.51, 50.00, 44.00, 60.53,12,桐　生
2019-05-04, 43, 53, 40, 60,  7, 34, 33.33, 36.55, 31.97, 29.63, 40.91, 33.33, 45.91, 53.30, 46.72, 47.09, 56.82, 52.74,12,戸　田
2019-05-04, 51, 38, 31, 49, 19, 58, 42.86, 71.43,  0.00,  0.00, 16.67,  0.00, 42.86,100.00, 14.29, 42.86, 66.67,  0.00,12,江戸川
2019-05-04, 68, 25, 37, 53, 16, 72, 31.37, 35.32, 28.86, 45.77, 39.51, 51.22, 49.02, 54.73, 48.76, 64.18, 58.54, 65.37,12,平和島
2019-05-04, 27, 59, 12, 45, 19, 34, 38.41, 29.86, 32.81, 32.02, 30.73, 42.86, 55.49, 47.22, 43.75, 45.51, 46.88, 66.29,12,多摩川
2019-05-04, 17, 28,  3, 25, 66, 36, 52.94, 21.43, 46.15, 13.33, 16.67, 41.18, 76.47, 35.71, 69.23, 26.67, 25.00, 47.06,12,浜名湖
2019-05-04, 12, 13, 20, 63, 66, 52,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,12,蒲　郡
2019-05-04, 52, 42,  7, 44, 45, 57, 30.39, 42.70, 48.10, 24.18, 44.68, 46.08, 55.88, 59.55, 69.62, 38.46, 58.51, 64.71,12,常　滑
2019-05-04, 54, 40, 45, 72, 70, 39, 46.88, 36.17, 54.41, 53.28, 33.08, 33.57, 67.97, 53.19, 72.79, 66.39, 52.31, 49.29,12,　津　
2019-05-04, 22, 18, 47, 71, 28, 53, 50.00, 26.32, 54.55, 40.00, 33.33, 21.05, 70.00, 31.58, 72.73, 50.00, 47.62, 36.84,12,三　国
2019-05-04, 59, 87, 28, 86, 74, 26, 40.00, 48.15, 36.00, 37.04, 41.38, 40.74, 40.00, 48.15, 56.00, 70.37, 68.97, 59.26,12,住之江
2019-05-04, 28, 40, 29, 14, 61,  7, 25.00, 81.82, 36.36,  6.25, 12.50, 18.75, 50.00, 90.91, 54.55, 12.50, 12.50, 43.75,12,尼　崎
2019-05-04, 22, 28, 73, 20, 24, 17, 66.67, 29.41, 36.36, 14.29, 50.00, 16.67, 83.33, 47.06, 90.91, 28.57, 75.00, 16.67,12,鳴　門
2019-05-04, 54, 23, 12, 62, 20,  2, 31.37, 43.27, 23.71, 27.37, 37.38, 27.00, 53.92, 60.58, 38.14, 41.05, 48.60, 43.00,12,丸　亀
2019-05-04, 55, 39, 45, 11, 13, 70, 22.54, 20.51, 37.33, 34.62, 21.05, 50.00, 40.85, 29.49, 52.00, 51.28, 34.21, 68.57,12,児　島
2019-05-04, 53, 14, 45, 44, 69, 35, 38.46, 20.83, 48.15, 45.83, 41.67, 21.74, 57.69, 29.17, 55.56, 58.33, 54.17, 39.13,12,下　関
2019-05-04, 32, 26,  4, 27, 48, 50, 39.53, 33.33, 22.47, 44.83, 31.40, 36.96, 65.12, 56.32, 39.33, 55.17, 52.33, 50.00,12,若　松
2019-05-04, 30, 19, 23, 45, 34, 41, 37.16, 34.60, 29.86, 37.87, 37.33, 34.39, 53.21, 51.66, 49.76, 53.19, 53.78, 51.32,12,芦　屋
2019-05-04, 19, 37, 23, 75, 33, 63, 36.59, 48.13, 33.09, 30.73, 38.75, 32.79, 50.73, 58.13, 51.08, 50.84, 57.50, 55.74,12,福　岡
2019-05-04, 60, 17, 64, 29, 16, 63, 37.11, 42.24, 38.04, 32.39, 41.03, 37.72, 53.46, 59.01, 55.21, 52.27, 60.26, 52.69,12,唐　津
