date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-06-27,徳　山,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.16,0.17,0.15,0.19, 27, 14, 73, 29, 47, 33, 34.11, 36.84, 34.09, 21.31, 28.68, 37.60, 55.81, 52.63, 41.67, 38.52, 45.74, 58.40, 74, 75, 57, 46, 59, 18, 21.43, 37.93, 22.22, 32.50, 48.48, 29.03, 35.71, 44.83, 37.04, 65.00, 60.61, 54.84,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,41.55,54.55,45.83,39.13,26.32,37.04,37.84,32.65,41.10,40.69,34.75,39.60,57.75,72.73,50.00,47.83,36.84,59.26,60.36,55.10,60.27,57.24,55.93,54.46,森　永　　　　隆,里　岡　　右　貴,濱　崎　　　　誠,長谷川　　雅　和,川　島　　圭　司,富　永　　大　一,4703,4351,4082,4580,4254,4555, 5.89, 7.09, 5.38, 5.28, 4.84, 5.26, 5.84, 5.48, 5.83, 5.82, 5.57, 5.51
2019-06-27,福　岡,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.19,0.16,0.15,0.21,0.13,113,165,102,160,117,167, 50.00,  0.00, 25.00,  0.00, 12.50,  0.00, 87.50,  0.00, 50.00,  0.00, 50.00,  0.00, 67, 64, 74, 35, 62, 26, 12.50, 12.50,  0.00,  0.00,  0.00, 25.00, 25.00, 25.00,  0.00,  0.00,  0.00, 25.00,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,26.67, 0.00,40.00,40.00, 0.00,26.53,18.28,37.25,42.22,15.00, 3.09,43.33,33.33, 0.00,60.00,40.00, 0.00,48.98,33.33,59.80,54.44,36.25, 8.25,59.17,入　船　　幸　子,細　川　　裕　子,土　屋　　実沙希,中　西　　裕　子,来　田　　衣　織,竹　井　　奈　美,3483,4123,4730,4282,5003,4556, 4.70, 0.00, 5.10, 4.60, 0.00, 5.80, 4.08, 5.91, 5.60, 4.05, 2.08, 6.14
2019-06-27,唐　津,2,.17,,.23,.19,,.10,.10,,,,.24,,.15,.19,,.16,.17,,,,.12,,,.14,.11,.12,,,,,.15,,,.06,.14,.17,,,,,.19,,.27,.18,,.21,.23,,,,.14,,.17,.18,,.18,.19,,,,1,,5,6,,3,2,,,,3,,1,4,,6,2,,,,5,,,4,5,2,,,,,6,,,2,5,3,,,,,2,,4,2,,5,6,,,,2,,1,5,,5,5,,,,1,,4,6,,3,2,,,,3,,1,4,,6,2,,,,6,,,4,5,2,,,,,6,,,2,5,3,,,,,2,,4,1,,5,6,,,,2,,1,5,,4,6,,,,2,,11,10,,5,12,,,,4,,11,11,,5,9,,,,6,,,3,7,6,,,,,10,,,1,6,2,,,,,5,,9,5,,4,8,,,,1,,5,9,,1,7,,,,２,,６,６,,４,６,,,,３,,３,３,,３,４,,,,５,,,５,６,４,,,,,６,,,２,６,２,,,,,２,,５,５,,６,４,,,,３,,３,６,,４,５,,,,0.18,0.19,0.20,0.20,0.17,0.17, 38, 87, 90, 34, 82, 40, 55.17, 40.74, 42.59, 30.19, 26.42, 31.03, 74.14, 59.26, 55.56, 49.06, 37.74, 39.66, 42, 25, 19, 36, 38, 30, 28.78, 34.95, 35.41, 27.94, 30.16, 35.61, 40.98, 49.51, 52.63, 43.14, 46.56, 53.66,F0,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,39.29,53.57,14.81,17.14,10.00,12.50,34.35,49.64, 9.72,16.67,25.32,27.68,50.00,71.43,22.22,41.43,35.00,25.00,51.91,71.94,25.00,37.50,32.91,52.68,井　上　　大　輔,佐々木　　和　伸,片　岡　　大　地,酒　見　　峻　介,須　藤　　隆　雄,天　野　　友　和,4410,3841,4911,4652,3889,3905, 5.29, 7.14, 3.07, 4.49, 3.70, 2.88, 5.47, 6.78, 3.31, 4.04, 4.25, 5.17
2019-06-27,桐　生,3,.24,,.14,.21,,,,,,,.28,,.30,.19,,,,,,,.25,,,.09,.14,,,,,,.07,,.10,.14,.08,,,,,,.16,,.23,.05,,,,,,,.24,,,.04,.19,,,,,,2,,4,5,,,,,,,6,,6,1,,,,,,,2,,,6,6,,,,,,1,,5,2,3,,,,,,3,,4,1,,,,,,,2,,,5,3,,,,,,2,,4,5,,,,,,,3,,4,1,,,,,,,2,,,5,6,,,,,,1,,5,2,3,,,,,,3,,6,1,,,,,,,2,,,5,3,,,,,,4,,10,10,,,,,,,3,,11,8,,,,,,,3,,,3,11,,,,,,6,,12,3,9,,,,,,2,,11,9,,,,,,,7,,,1,8,,,,,,１,,３,５,,,,,,,５,,５,２,,,,,,,１,,,２,６,,,,,,１,,４,４,４,,,,,,６,,３,１,,,,,,,６,,,２,４,,,,,,0.21,0.16,0.17,0.17,0.15,0.17, 23, 28, 15, 47, 75, 16, 27.91, 29.46, 29.50, 43.88, 30.50, 39.20, 43.41, 44.96, 46.76, 66.19, 47.52, 60.00, 74, 65, 37, 44, 33, 19, 47.71, 31.20, 51.30, 37.39, 29.41, 37.80, 62.39, 48.00, 68.70, 53.91, 50.42, 56.69,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,18.75,22.22,44.07,40.00,15.38,29.47,31.73,17.00,37.59,40.83,25.71, 0.00,37.50,22.22,65.25,46.67,23.08,46.32,43.27,34.00,57.89,55.00,44.76,赤　峰　　和　也,岡　部　　　　哲,橋　本　　英　一,中　里　　英　夫,草　場　　康　幸,籾　山　　佳　岳,3471,3807,4866,3406,3892,4663, 0.00, 4.75, 3.89, 6.12, 5.13, 3.38, 4.81, 5.08, 3.81, 5.74, 5.73, 4.87
2019-06-27,戸　田,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.15,0.15,0.17,0.16,0.15, 17, 13, 33, 43, 23, 52,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  3, 17, 38, 16, 14, 32,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,37.50,27.27,50.00,30.59,40.00,50.00,23.38,41.96,27.12,27.08,38.64,41.73,50.00,40.91,78.57,44.71,53.33,75.00,50.65,63.64,49.15,43.75,54.55,60.63,木　村　　浩　士,森　野　　正　弘,山　本　　浩　次,関　　　　　　道,三　好　　勇　人,待　鳥　　雄　紀,4113,4601,3558,3865,4331,4022, 5.31, 4.91, 6.79, 5.09, 5.80, 6.75, 4.82, 6.22, 4.85, 4.65, 5.73, 5.82
2019-06-27,平和島,3,.06,,.07,.09,,.10,.10,,,,.17,,.26,.12,,.21,.09,,,,.12,,.14,.10,.13,.18,,,,,.22,,,.14,.09,.18,,,,,.12,,.25,.16,.19,.08,,,,,.21,,,.44,.13,.17,,,,,2,,6,5,,4,3,,,,2,,5,3,,4,6,,,,1,,2,4,6,4,,,,,3,,,2,4,6,,,,,4,,2,3,6,1,,,,,2,,,1,5,3,,,,,2,,6,5,,4,3,,,,2,,5,3,,4,6,,,,1,,2,4,6,5,,,,,3,,,2,4,6,,,,,4,,2,3,6,1,,,,,2,,,1,4,3,,,,,6,,11,5,,6,10,,,,5,,11,6,,1,12,,,,8,,12,5,9,3,,,,,2,,,2,9,4,,,,,2,,10,5,10,9,,,,,2,,,1,6,7,,,,,４,,６,５,,５,４,,,,５,,４,５,,４,３,,,,１,,６,４,３,２,,,,,４,,,４,５,６,,,,,１,,２,３,５,１,,,,,６,,,２,４,４,,,,,0.16,0.20,0.14,0.19,0.15,0.21, 69, 29, 28, 35, 17, 70,  0.00, 63.64, 11.11, 11.11, 30.00,  0.00,  0.00, 63.64, 22.22, 33.33, 50.00,  0.00, 69, 24, 29, 75, 73, 72,  0.00,  0.00, 33.33,  0.00,  0.00,  0.00,  0.00,  0.00, 66.67,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,44.83,57.14,47.83, 0.00,36.84,15.79,30.59,46.88,42.20,14.29,32.72, 3.03,58.62,61.90,65.22, 0.00,57.89,26.32,48.24,67.71,58.72,22.45,47.53,12.12,池　田　　浩　美,堀之内　　紀代子,飯　山　　　　泰,白　石　　佳　江,平　田　　さやか,内　田　　亜希子,3932,4011,3940,4338,4286,4125, 5.79, 6.52, 6.15, 0.00, 5.39, 3.63, 4.86, 6.40, 6.25, 3.37, 5.25, 2.70
2019-06-27,蒲　郡,3,.41,,.29,.27,,.23,.19,.11,,.30,.20,.09,,.08,.15,.21,.37,.06,.17,.25,.32,.21,.12,.47,,.21,.28,.20,.22,.14,.19,.21,.18,.15,,.18,.17,.09,,.13,.34,,.23,.27,,.13,.13,.16,,.21,.21,.26,.18,.10,.07,.26,.22,.14,.19,.21,2,,6,5,,4,1,3,,4,5,5,,5,3,4,2,3,3,3,5,6,3,6,,6,3,1,2,1,4,3,1,5,,6,2,3,,1,2,,6,1,,5,3,4,,5,2,1,1,3,2,3,1,2,1,1,2,,6,5,,4,1,3,,3,5,4,,6,3,4,1,3,2,2,4,6,2,5,,6,3,1,2,1,4,2,1,5,,6,2,3,,1,2,,6,1,,5,3,4,,5,3,1,1,6,4,5,2,3,1,5,2,,7,9,,2,6,1,,5,7,9,,3,11,3,9,5,12,5,2,11,9,2,,2,9,4,11,3,3,12,9,7,,6,12,9,,7,1,,8,3,,1,7,3,,1,9,12,12,8,12,4,9,6,11,8,４,,４,５,,４,１,２,,５,３,６,,１,１,１,４,３,２,３,６,６,１,５,,３,１,３,５,２,２,６,６,３,,２,４,４,,２,６,,６,４,,２,６,３,,４,４,５,２,５,５,２,２,５,２,１,0.16,0.17,0.23,0.14,0.17,0.16, 18, 39, 43, 13, 31, 61, 45.45, 30.77, 33.33, 42.86, 60.00, 20.00, 63.64, 42.31, 53.33, 57.14, 68.00, 32.00, 35, 65, 48, 50, 38, 69, 42.86, 35.71, 37.50, 30.30, 37.04, 48.28, 60.71, 42.86, 59.38, 51.52, 51.85, 65.52,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,29.41,43.75,17.65,20.00,26.92,47.06,13.89,43.36,23.23,38.13,12.16,53.90,47.06,56.25,29.41,60.00,42.31,64.71,36.11,61.54,34.34,58.27,28.38,68.18,山　根　　大　樹,桂　林　　　　寛,萩　原　　善　行,柳　田　　英　明,白　石　　浩　二,西　島　　義　則,3883,3726,3376,3488,3498,3024, 4.76, 5.88, 3.76, 5.20, 4.77, 6.06, 4.00, 6.00, 4.25, 5.66, 3.78, 6.79
2019-06-27,　津　,3,.13,,.15,.17,,,,,,,.16,,,.25,.22,,,,,,.26,,,.23,.09,,,,,,.20,,.12,.16,,,,,,,.12,,.13,.07,.13,,,,,,.02,,.13,.33,.18,,,,,,6,,5,2,,,,,,,5,,,1,3,,,,,,5,,,2,1,,,,,,1,,3,2,,,,,,,4,,2,1,3,,,,,,3,,2,4,1,,,,,,6,,5,2,,,,,,,5,,,1,3,,,,,,5,,,2,1,,,,,,1,,3,2,,,,,,,6,,4,1,2,,,,,,3,,2,4,1,,,,,,3,,7,3,,,,,,,11,,,9,12,,,,,,8,,,7,11,,,,,,2,,7,5,,,,,,,4,,10,1,9,,,,,,3,,9,7,12,,,,,,６,,６,１,,,,,,,３,,,３,５,,,,,,６,,,２,１,,,,,,１,,３,２,,,,,,,５,,１,２,１,,,,,,１,,１,５,２,,,,,,0.17,0.16,0.15,0.24,0.15,0.15, 20, 41, 12, 46, 44, 59, 36.81, 33.33, 36.97, 28.15, 43.42, 31.61, 52.15, 50.00, 50.30, 40.74, 55.92, 45.40, 52, 53, 51, 14, 15, 35, 30.60, 34.43, 45.14, 29.44, 33.33, 39.02, 51.91, 51.91, 63.43, 45.56, 51.19, 56.71,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,50.00,41.38,41.18,24.58,50.00,57.58,29.17,38.10,37.61,16.85,42.67,58.57,50.00,68.97,47.06,41.53,70.00,81.82,37.50,63.49,54.70,37.08,66.67,72.86,山ノ内　　雅　人,中　村　　　　真,岸　蔭　　　　亮,小　森　　信　雄,天　野　　晶　夫,三　角　　哲　男,4640,3616,4404,3392,3621,3256, 5.00, 6.07, 4.71, 4.47, 7.25, 7.58, 4.57, 5.83, 5.27, 4.10, 6.37, 7.38
2019-06-27,びわこ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.12,0.16,0.16,0.18,0.16, 26, 21, 64, 62, 25, 66, 15.79, 16.67, 16.67, 40.00, 21.05, 40.00, 26.32, 38.89, 16.67, 40.00, 31.58, 80.00, 47, 24, 67, 49, 23, 17, 25.00, 15.79, 22.22, 45.00, 30.00, 20.00, 45.00, 42.11, 33.33, 60.00, 40.00, 40.00,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,30.00,42.86,42.86,41.18,11.76,42.62,24.76,41.48,47.37,41.27,26.19,45.14,40.00,76.19,57.14,52.94,35.29,58.20,42.86,63.70,66.45,59.52,39.29,62.50,伏　島　　祐　介,豊　田　　健士郎,今　井　　美　亜,宮之原　　輝　紀,雑　賀　　勇　貴,松　山　　将　吾,4815,4856,4611,4939,4639,4828, 4.50, 6.29, 6.13, 5.94, 4.29, 5.96, 4.51, 6.01, 6.40, 5.95, 4.63, 6.28
2019-06-27,鳴　門,3,.15,,,,,,,,,,.13,,.26,,,,,,,,.16,,,,,,,,,,.11,,,,,,,,,,.27,,,,,,,,,,.03,,.11,,,,,,,,3,,,,,,,,,,1,,4,,,,,,,,4,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,1,,3,,,,,,,,3,,,,,,,,,,1,,4,,,,,,,,4,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,1,,3,,,,,,,,8,,,,,,,,,,4,,12,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,2,,9,,,,,,,,１,,,,,,,,,,１,,６,,,,,,,,３,,,,,,,,,,５,,,,,,,,,,５,,,,,,,,,,１,,３,,,,,,,,0.15,0.18,0.20,0.20,0.21,0.15, 27, 34, 55, 35, 82, 57, 24.32, 53.85, 25.71, 35.14, 30.30, 66.67, 43.24, 66.67, 31.43, 56.76, 48.48, 75.76, 38, 65, 64, 76, 18, 29, 37.14, 47.22, 58.54, 15.56, 23.91, 21.28, 45.71, 58.33, 70.73, 40.00, 43.48, 44.68,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,60.71,47.06, 8.70, 0.00,52.17,35.29,42.02,42.74,12.96, 0.00,30.77,32.32,78.57,58.82,21.74, 0.00,58.70,58.82,59.66,62.90,24.07, 3.51,49.45,64.65,伊　藤　　啓　三,明　石　　正　之,安　東　　　　将,荒　牧　　凪　沙,竹　村　　祥　司,橋　本　　年　光,3838,3828,3695,5041,3485,3745, 7.43, 5.41, 3.57, 0.00, 5.93, 5.88, 5.91, 6.19, 3.30, 1.53, 5.14, 5.82
2019-06-27,丸　亀,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.17,0.14,0.13,0.15,0.15, 33, 51, 38, 12, 53, 39, 35.07, 42.03, 30.15, 32.31, 41.58, 41.23, 54.03, 58.94, 46.73, 52.82, 58.91, 60.19, 24, 20, 17, 12, 65, 45, 38.14, 37.12, 40.00, 27.78, 46.09, 42.75, 56.78, 50.00, 60.00, 42.06, 60.16, 52.90,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0, 0.00, 0.00,47.59,21.05,39.29,30.00,32.58,44.00,41.45,35.59,31.25,37.98, 0.00, 0.00,64.14,36.84,53.57,60.00,50.56,60.80,63.16,55.08,49.11,54.26,小　林　　遼　太,白　神　　　　優,中　村　　晃　朋,入　海　　　　馨,田　中　　京　介,浜　先　　真　範,4638,4713,4739,4886,4588,4798, 0.00, 0.00, 6.19, 4.84, 5.64, 5.60, 5.25, 6.01, 6.16, 5.48, 4.94, 5.70
