date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-04-27,宮　島,1,.13,,,,,,,.14,,,,,,,.23,.17,,,,,,.16,,,,,,,.17,,,,,,,.21,,,,,,,2,,,,,,,1,,,,,,,2,4,,,,,,2,,,,,,,6,,,,,,,4,,,,,,,2,,,,,,,1,,,,,,,2,4,,,,,,2,,,,,,,6,,,,,,,5,,,,,,,11,,,,,,,3,,,,,,,1,5,,,,,,3,,,,,,,5,,,,,,,4,,,,,,,３,,,,,,,３,,,,,,,５,５,,,,,,２,,,,,,,３,,,,,,,４,,,,,,,0.18,0.16,0.14,0.17,0.17,0.21, 47, 37, 12, 40, 13, 61, 40.41, 31.25, 37.23, 37.67, 32.24, 36.43, 56.85, 47.92, 59.12, 58.90, 49.34, 50.71, 58, 19, 56, 60, 30, 29, 33.57, 31.29, 35.97, 40.44, 34.59, 42.86, 50.35, 47.62, 59.71, 52.21, 55.64, 58.73,F0,F1,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,40.86,22.97, 2.33,32.11,13.24,25.81,39.86,14.81, 5.00,25.42,33.33,36.19,59.14,35.14, 5.81,46.79,32.35,38.71,57.97,34.57,11.25,39.83,55.56,57.14,松　本　　博　昭,山　根　　大　樹,福　田　　慶　尚,谷　　　　勝　幸,山　下　　流　心,長谷川　　　　巌,4000,3883,4955,3614,4872,3176, 5.92, 4.28, 1.78, 5.22, 3.81, 4.52, 5.90, 4.00, 2.34, 4.39, 5.23, 5.56
2019-04-27,徳　山,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.21,0.17,0.20,0.20,0.20, 33, 40, 73, 54, 12, 51, 38.20, 30.93, 39.51, 33.71, 33.33, 32.97, 60.67, 48.45, 49.38, 53.93, 57.58, 45.05, 11, 32, 22, 69, 41, 57, 34.36, 29.07, 44.57, 35.89, 29.11, 43.23, 48.90, 44.57, 60.30, 52.82, 51.17, 56.77,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,50.86,26.19,16.67,30.11,26.67, 8.70,43.97,26.67,17.05,26.60,25.74,14.29,62.93,41.67,35.71,54.84,33.33, 8.70,67.38,41.11,28.41,42.55,33.66,21.43,前　野　　竜　一,内　田　　　　圭,藤　井　　　　理,大　田　　　　誠,川　崎　　誠　志,岡　本　　翔太郎,4015,3976,3846,3925,4251,5000, 6.60, 4.35, 4.04, 5.14, 4.36, 1.89, 6.36, 4.29, 3.98, 4.50, 4.40, 3.09
2019-04-27,芦　屋,1,.25,.07,.12,,,,,.19,.01,.21,,,,,.18,,.17,.21,,,,.21,,.09,.15,,,,.37,.11,.20,,,,,.09,.11,.05,,,,,2,1,3,,,,,3,2,4,,,,,5,,2,6,,,,4,,6,3,,,,6,6,6,,,,,3,5,1,,,,,2,1,6,,,,,3,2,4,,,,,5,,2,6,,,,4,,6,3,,,,5,6,4,,,,,2,5,1,,,,,5,10,8,,,,,1,10,7,,,,,4,,3,12,,,,8,,3,10,,,,1,9,6,,,,,3,7,9,,,,,２,１,３,,,,,５,４,４,,,,,６,,６,６,,,,６,,５,５,,,,３,６,５,,,,,４,４,１,,,,,0.17,0.24,0.16,0.17,0.14,0.15, 26, 24, 27, 28, 48, 43,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 38,  3, 45, 55, 44, 59, 43.44, 40.37, 39.38, 30.15, 40.53, 33.01, 62.90, 55.05, 55.31, 48.74, 58.59, 48.33,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,49.28,19.44, 8.89, 0.00,27.03,25.86,44.44,29.81,17.05, 5.63,22.86,31.97,72.46,22.22,28.89,12.77,48.65,48.28,66.67,50.00,39.77,19.72,47.14,53.28,大　神　　康　司,松　田　　隆　司,戸　敷　　晃　美,柴　田　　朋　哉,小　川　　晃　司,大　野　　芳　顕,3574,4100,4936,4942,3352,4363, 6.67, 3.78, 3.29, 2.11, 4.86, 5.12, 6.29, 5.11, 4.18, 3.25, 4.60, 5.35
2019-04-27,福　岡,1,.17,,.11,.27,.15,,,.17,,.26,.11,.14,.26,,.21,,.21,.11,.09,.19,,.15,,.19,.27,.13,,,.01,.35,.22,,.23,,,.09,,.15,.24,.36,,,5,,3,5,6,,,1,,5,4,6,3,,2,,5,3,1,6,,2,,3,4,1,,,2,6,6,,5,,,3,,6,4,1,,,5,,3,4,6,,,1,,5,4,6,3,,2,,4,3,1,5,,2,,3,5,1,,,2,6,6,,6,,,3,,5,4,1,,,7,,8,12,4,,,9,,2,8,2,7,,9,,5,11,4,9,,8,,1,10,6,,,6,11,7,,9,,,6,,5,9,2,,,４,,３,３,５,,,２,,３,６,５,６,,１,,６,１,１,１,,４,,３,３,１,,,Ｆ,６,４,,６,,,４,,２,３,２,,,0.14,0.19,0.17,0.20,0.16,0.17,144,123,154,103,153,140, 33.94, 34.38, 25.16, 35.29, 30.91, 38.41, 48.48, 53.75, 40.25, 49.67, 46.67, 54.88, 40, 28, 45, 50, 70, 46, 30.22, 34.72, 26.19, 24.56, 26.71, 33.33, 51.10, 54.92, 41.27, 42.11, 43.48, 50.34,F1,F0,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0,41.18,31.25,55.17,34.78,47.37,23.53,32.41,25.00,43.55,25.26,47.86,16.67,55.88,62.50,68.97,56.52,73.68,47.06,47.22,39.81,59.68,42.11,67.86,44.44,富　永　　修　一,三　原　　　　司,中　島　　友　和,下　河　　雅　史,小　宮　　淳　史,横　井　　光　弘,4121,4487,3784,4395,3890,3593, 5.82, 5.56, 6.69, 5.36, 6.95, 4.88, 5.10, 4.44, 5.83, 4.53, 6.32, 4.43
2019-04-27,大　村,1,.15,,,,,,,.12,,,,,,,.05,,,,,,,.12,,,,,,,.11,.15,,,,,,.20,,,,,,,3,,,,,,,1,,,,,,,1,,,,,,,4,,,,,,,6,6,,,,,,6,,,,,,,3,,,,,,,1,,,,,,,1,,,,,,,2,,,,,,,6,6,,,,,,4,,,,,,,1,,,,,,,3,,,,,,,2,,,,,,,2,,,,,,,1,5,,,,,,6,,,,,,,５,,,,,,,２,,,,,,,３,,,,,,,５,,,,,,,６,５,,,,,,４,,,,,,,0.18,0.16,0.16,0.20,   -,0.15, 56, 25, 14, 36, 23, 75, 44.97, 31.15, 32.98, 34.18, 35.11, 34.04, 62.96, 45.90, 49.47, 49.49, 51.06, 52.66, 73, 17, 22, 72, 32, 70, 44.68, 29.27, 22.86, 26.09, 38.78, 29.41, 65.96, 56.10, 34.29, 39.13, 57.14, 44.12,F1,F0,F1,F0,F1,F2,L0,L0,L0,L0,L0,L0,41.94,33.75,21.67,10.20, 5.88, 9.38,26.04,15.58,25.97,20.78, 4.00,22.54,62.10,53.75,36.67,20.41, 5.88,21.09,40.63,28.57,51.95,42.86, 6.00,43.66,大　串　　重　幸,尾　崎　　雄　二,岡　本　　　　大,木　場　　悠　介,眞　鳥　　章　太,田　川　　大　貴,4241,4695,4248,4948,5055,4966, 5.85, 5.28, 4.18, 3.14, 2.00, 3.19, 4.78, 3.45, 4.92, 4.34, 1.64, 4.55
2019-04-27,桐　生,2,.20,,.16,.26,.19,,,.20,.14,.13,.11,.18,,,.14,.30,.16,.19,.26,.14,,.11,,.05,.13,.06,.20,,.16,.32,.31,,.20,,,.26,.13,.25,,.35,,,6,,4,4,2,,,1,5,2,6,3,,,3,1,4,2,3,3,,3,,2,6,4,1,,2,6,3,,4,,,6,6,6,,6,,,6,,3,4,2,,,1,5,2,6,3,,,3,1,4,2,5,2,,3,,2,6,4,1,,2,5,3,,4,,,6,5,6,,6,,,7,,2,9,6,,,8,11,4,12,7,,,3,10,7,12,8,12,,5,,5,10,2,7,,3,9,8,,6,,,1,5,9,,5,,,５,,６,５,４,,,１,３,１,６,４,,,１,１,４,５,４,４,,２,,２,４,１,５,,４,５,５,,２,,,２,６,６,,６,,,0.14,0.15,0.16,0.16,0.18,0.14, 40, 41, 49, 22, 20, 27, 22.45, 36.36, 46.39, 37.11, 33.33, 27.27, 31.63, 52.53, 59.79, 46.39, 51.52, 41.41, 30, 24, 28, 46, 63, 36, 40.26, 56.92, 31.17, 25.61, 29.85, 32.97, 64.94, 69.23, 48.05, 41.46, 47.76, 46.15,F1,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,30.00,34.62,25.00,33.33,25.00,61.54,24.27,40.69,47.27,26.79,30.08,19.61,35.00,50.00,37.50,44.44,50.00,73.08,37.86,62.07,60.91,41.96,43.90,43.14,染　川　　直　哉,渡　部　　　　悟,熊　谷　　直　樹,丹　下　　　　健,高　倉　　孝　太,今　泉　　和　則,4859,4572,3200,4139,4520,3799, 4.45, 5.15, 4.75, 5.11, 4.38, 7.15, 4.20, 5.91, 6.25, 4.54, 4.92, 4.24
2019-04-27,多摩川,2,.20,,,,,,,.21,.05,,,,,,.10,,,,,,,.16,,,,,,,.16,,,,,,,.21,,,,,,,2,,,,,,,3,1,,,,,,2,,,,,,,1,,,,,,,1,,,,,,,6,,,,,,,2,,,,,,,3,1,,,,,,2,,,,,,,1,,,,,,,1,,,,,,,6,,,,,,,9,,,,,,,5,11,,,,,,2,,,,,,,1,,,,,,,6,,,,,,,8,,,,,,,３,,,,,,,３,３,,,,,,３,,,,,,,１,,,,,,,４,,,,,,,４,,,,,,,0.21,0.16,0.18,0.15,0.17,0.20,150,126,167,171,156,145, 39.57, 35.16, 32.00, 47.45, 32.47, 35.03, 59.71, 50.00, 47.33, 59.85, 51.30, 57.32, 19, 37, 62, 59, 45, 35, 30.53, 34.27, 32.52, 28.36, 33.73, 24.83, 46.32, 51.12, 42.33, 45.52, 47.34, 42.28,F0,F0,F1,F1,F1,F0,L0,L0,L0,L0,L0,L0,16.28,50.98,32.35,52.24, 8.00,26.53,16.84,54.23,19.32,59.38,15.97,18.18,30.23,70.59,44.12,76.12,28.00,51.02,33.68,78.87,32.95,75.00,33.61,44.44,塚　崎　　　　勝,矢　後　　　　剛,本　吉　　正　樹,前　沢　　丈　史,門　間　　雄　大,阿　波　　勝　哉,3465,3347,3313,4366,4895,3857, 3.91, 6.82, 5.09, 7.04, 3.24, 5.18, 4.13, 7.07, 4.11, 7.18, 3.89, 4.52
2019-04-27,浜名湖,2,.26,,.32,.27,,,,.16,,.10,.15,,,,.20,,.23,.15,,,,.18,.15,.14,,,,,.15,,.13,.07,,,,.27,,.12,.15,,,,2,,3,4,,,,6,,3,1,,,,2,,5,2,,,,5,2,3,,,,,5,,5,2,,,,2,,1,3,,,,2,,3,4,,,,6,,3,1,,,,1,,5,2,,,,6,2,3,,,,,6,,3,1,,,,2,,1,3,,,,2,,1,7,,,,11,,2,9,,,,5,,4,11,,,,2,8,11,,,,,8,,3,7,,,,1,,2,12,,,,６,,５,５,,,,４,,２,２,,,,３,,６,４,,,,２,２,１,,,,,４,,３,２,,,,３,,１,４,,,,0.20,0.13,0.16,0.15,0.16,0.20, 26, 35, 73, 74, 54, 71, 30.30, 35.88, 28.46, 23.01, 29.55, 34.92, 49.24, 58.78, 42.31, 35.40, 45.45, 56.35, 25, 57, 41, 24, 44, 21, 12.50, 25.00, 23.53, 37.50, 17.65, 25.00, 25.00, 50.00, 29.41, 37.50, 64.71, 25.00,F1,F2,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,29.41,52.94,21.43,40.00,50.00,24.39,12.68,32.43,25.71,47.30,48.12,20.99,41.18,76.47,28.57,70.00,72.22,43.90,23.94,52.70,37.14,68.24,64.66,38.27,東　口　　　　晃,関　口　　智　久,堂　原　　洋　史,大　平　　誉史明,渡　邉　　雄　朗,土　性　　雅　也,4664,3992,3503,3439,4748,4340, 4.29, 7.00, 4.57, 6.37, 6.50, 4.66, 3.17, 5.04, 4.48, 6.53, 6.40, 4.30
2019-04-27,蒲　郡,2,.15,.19,.11,,,,,.29,,.13,.16,,,,.18,,.00,.16,,,,.23,.21,.08,,,,,.17,.21,.11,,,,,.17,.20,.20,,,,,5,2,3,,,,,1,,5,6,,,,2,,1,4,,,,6,5,3,,,,,3,6,2,,,,,4,3,1,,,,,6,2,3,,,,,1,,6,5,,,,5,,1,4,,,,6,2,3,,,,,3,4,2,,,,,3,4,1,,,,,2,11,10,,,,,5,,1,5,,,,1,,3,11,,,,4,9,2,,,,,2,9,7,,,,,1,6,4,,,,,２,５,６,,,,,５,,５,５,,,,３,,１,５,,,,４,転,１,,,,,５,３,４,,,,,５,２,４,,,,,0.18,0.16,0.17,0.18,0.17,0.17, 14, 52, 40, 49, 61, 46, 36.55, 36.48, 35.27, 35.11, 33.03, 33.33, 53.30, 52.36, 49.11, 50.67, 49.77, 50.60, 50, 54, 62, 76, 41, 16, 27.81, 35.66, 34.43, 34.94, 36.96, 38.46, 39.74, 51.94, 49.08, 53.41, 55.25, 57.69,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,28.21,22.22,33.33,28.57,25.00,15.56,36.27,18.29,40.80,24.39,13.64,11.96,41.03,40.74,52.94,57.14,35.71,37.78,54.90,32.93,60.80,34.15,34.09,23.91,堀　本　　裕　也,加　藤　　啓　太,黒　野　　元　基,太　田　　　　潮,松　浦　　　　勝,村　上　　橋　蔵,3895,4665,4960,4681,3867,4307, 4.87, 4.85, 5.45, 5.29, 4.36, 4.27, 5.22, 4.17, 5.89, 3.90, 3.90, 3.48
2019-04-27,常　滑,2,.36,,.19,.08,,,,.20,.22,.19,,,,,.13,.17,.16,,,,,.14,.17,.02,,,,,.16,.30,.31,,,,,.20,,.49,.20,,,,3,,4,5,,,,5,1,5,,,,,4,5,2,,,,,4,2,6,,,,,3,2,6,,,,,6,,6,6,,,,2,,4,5,,,,3,1,6,,,,,4,5,2,,,,,4,2,5,,,,,3,2,4,,,,,6,,5,4,,,,7,,1,8,,,,2,6,5,,,,,2,8,8,,,,,4,8,4,,,,,1,10,9,,,,,1,,1,5,,,,３,,３,６,,,,４,５,５,,,,,６,２,５,,,,,５,３,３,,,,,４,３,４,,,,,６,,６,４,,,,0.17,0.17,0.19,0.16,0.20,   -, 23, 18, 27, 67, 30, 40, 37.24, 34.74, 33.33, 31.77, 32.98, 31.35, 50.51, 48.95, 49.21, 51.56, 55.32, 45.41, 52,  3, 37, 34, 57, 48, 31.58, 24.72, 29.07, 17.95, 49.47, 25.84, 55.79, 41.57, 46.51, 37.18, 67.37, 42.70,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,15.63,37.50,31.75,18.75, 0.00, 0.00,22.12,42.76,18.07,12.50,19.77, 0.00,40.63,58.33,50.79,37.50, 0.00, 0.00,40.71,62.76,37.35,32.95,33.72, 0.00,渡　邊　　哲　也,石　田　　章　央,橋　口　　真　樹,出　村　　卓　也,篠　木　　亜衣花,赤　井　　星璃菜,3461,3811,3945,4622,4548,5052, 3.88, 6.17, 5.29, 4.25, 0.00, 0.00, 4.40, 5.88, 4.41, 3.60, 4.08, 1.12
2019-04-27,住之江,2,.22,.24,.17,,.19,.24,,.30,.09,.09,,.02,.12,,.09,.08,.12,,.11,.20,,.06,,.13,.13,.21,,,.24,.19,.16,.13,.21,,,.30,,.23,.09,.10,,,3,6,2,,6,5,,5,6,2,,4,3,,2,3,4,,1,3,,5,,2,1,4,,,1,4,2,3,3,,,1,,6,5,6,,,3,6,2,,5,4,,5,6,2,,4,3,,2,3,4,,1,5,,5,,2,1,6,,,1,4,2,3,6,,,1,,6,5,6,,,3,9,8,,4,12,,6,10,11,,2,11,,2,10,10,,5,12,,2,,4,8,9,,,5,12,6,10,4,,,2,,1,8,2,,,４,４,３,,３,３,,５,４,５,,３,４,,１,２,４,,３,５,,３,,２,１,３,,,３,６,１,１,５,,,６,,４,４,５,,,0.19,0.16,0.14,0.17,0.16,0.12, 65, 20, 19, 13, 33, 15, 33.33, 43.75, 50.00, 21.43, 38.10, 33.33, 33.33, 68.75, 54.17, 50.00, 42.86, 53.33, 19, 74, 18, 31, 62, 89, 41.67, 50.00, 20.83, 26.09, 22.73, 29.41, 58.33, 72.22, 50.00, 56.52, 40.91, 47.06,F1,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,19.23,31.25,51.85,35.14,48.15,16.67,20.73,43.97,37.31,33.68,64.74,30.59,42.31,37.50,70.37,59.46,51.85,25.00,37.80,62.93,59.70,56.84,72.44,45.88,小　林　　文　彦,中　村　　　　真,和　田　　兼　輔,宮　武　　英　司,都　築　　正　治,岡　部　　大　輝,4549,3616,4446,3442,3550,4883, 4.23, 4.50, 6.89, 5.84, 5.81, 3.33, 4.30, 6.02, 6.23, 5.72, 7.29, 4.86
2019-04-27,尼　崎,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.16,0.18,0.18,0.16,0.16, 60, 20, 47, 31, 55, 59,  0.00, 14.29, 40.00, 11.11,  0.00,  0.00,  0.00, 28.57, 60.00, 22.22,  0.00,  0.00, 13, 27, 24, 37, 32, 18, 11.11,  0.00, 14.29,  0.00, 11.11, 50.00, 22.22,  0.00, 28.57,  0.00, 22.22, 70.00,F0,F0,F0,F0,F1,F2,L0,L0,L0,L0,L0,L0,33.33,45.45,49.12, 0.00,45.37,34.48,39.47,13.33,47.01,24.14,42.45,26.81,48.15,72.73,69.30, 0.00,63.89,44.83,64.04,36.67,71.64,35.63,57.55,47.83,岩　永　　雅　人,金　子　　龍　介,明　石　　正　之,平　瀬　　城　啓,長　岡　　良　也,星　野　　政　彦,4630,3795,3828,4339,4356,3246, 5.19, 6.65, 6.70, 0.00, 6.32, 5.36, 5.96, 5.10, 6.74, 4.10, 6.24, 4.87
2019-04-27,鳴　門,2,.18,.23,,,,,,.12,.21,,,,,,.18,.14,,,,,,.14,.16,,,,,,.12,,,,,,,.17,.16,,,,,,3,6,,,,,,4,5,,,,,,6,2,,,,,,1,3,,,,,,4,,,,,,,4,1,,,,,,3,6,,,,,,4,5,,,,,,6,2,,,,,,1,3,,,,,,4,,,,,,,4,1,,,,,,2,8,,,,,,4,11,,,,,,3,7,,,,,,1,11,,,,,,12,,,,,,,5,10,,,,,,３,５,,,,,,３,４,,,,,,６,１,,,,,,１,２,,,,,,６,,,,,,,２,１,,,,,,0.18,0.19,0.18,0.13,0.13,0.18, 14, 67, 23, 63, 32, 68,  0.00,  0.00, 37.50,  0.00, 28.57,  0.00,  0.00,  0.00, 62.50,  0.00, 28.57,  0.00, 58, 25, 28, 72, 74, 31,  0.00,  0.00, 50.00,  0.00,  0.00, 37.50, 16.67, 33.33, 75.00,  0.00,  0.00, 62.50,F0,F0,F1,F1,F0,F1,L0,L0,L0,L0,L0,L0,41.67,32.00,23.81,46.83,55.49,33.33,28.79,30.00,17.44,45.71,55.86,27.59,58.33,60.00,42.86,61.90,71.98,46.67,57.58,50.77,33.72,62.14,67.59,39.08,米　田　　隆　弘,石　川　　吉　鎬,笠　　　　雅　雄,堀　本　　和　也,山　田　　祐　也,赤　池　　修　平,3643,3951,4232,4732,4757,4636, 5.29, 5.36, 4.33, 6.48, 7.10, 4.84, 5.49, 5.05, 3.88, 6.26, 6.97, 4.53
2019-04-27,丸　亀,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.19,0.17,0.17,0.17,0.16, 31, 45, 55, 40, 28,  8, 24.40, 39.08, 34.57, 31.36, 31.33, 44.31, 42.86, 60.34, 51.85, 47.34, 51.81, 61.08,  8, 21, 65, 43, 13, 31, 35.29, 24.49, 47.96, 32.32, 43.01, 25.00, 52.94, 40.82, 62.24, 47.47, 60.22, 40.00,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,32.94,33.93,26.89, 4.55,33.33,25.58,44.95,34.74,25.00, 9.52,27.87,24.77,47.06,48.21,42.02,18.18,49.07,41.86,54.13,44.21,35.00,22.22,48.36,40.37,山　崎　　昭　生,川　上　　清　人,金　森　　史　吉,曾　根　　孝　仁,松　下　　知　幸,吉　永　　泰　弘,3064,4020,3234,4249,3910,3710, 4.82, 5.23, 4.70, 2.91, 5.14, 4.45, 5.57, 4.56, 4.17, 3.29, 4.93, 4.50
