date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-04-21, 29, 46, 17, 16, 45, 31, 14.29,  0.00, 40.00, 40.00, 20.00, 14.29, 14.29,  0.00, 60.00, 50.00, 60.00, 28.57,11,三　国
2019-04-21, 40, 37, 63, 20, 66, 28, 34.68, 46.61, 35.24, 35.35, 28.06, 32.71, 56.31, 59.32, 56.19, 52.56, 41.84, 50.93,11,びわこ
2019-04-21, 12, 26, 30, 25, 17,  1,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,11,尼　崎
2019-04-21, 19, 59, 64,  7, 26,  9, 25.51, 41.49, 28.28, 24.44, 30.77, 25.77, 40.82, 59.57, 42.42, 48.89, 47.25, 39.18,11,丸　亀
2019-04-21, 50, 15, 24, 61, 65, 66, 44.44, 31.30, 39.32, 28.68, 33.08, 29.63, 60.32, 49.57, 59.83, 48.06, 52.63, 48.89,11,宮　島
2019-04-21, 63, 43, 62, 24, 54, 57, 35.18, 44.31, 42.06, 32.65, 31.33, 43.64, 52.17, 58.04, 63.09, 51.02, 42.92, 57.27,11,徳　山
2019-04-21, 53, 76, 28, 50, 51, 13, 37.14, 38.71, 41.94, 35.29, 35.14, 42.11, 62.86, 48.39, 61.29, 38.24, 48.65, 57.89,11,大　村
2019-04-21, 52, 69, 47, 73, 50, 65, 22.03, 25.71, 48.48, 34.72, 33.33, 31.51, 33.90, 37.14, 62.12, 44.44, 51.28, 52.05,12,桐　生
2019-04-21, 53, 15, 12,  4, 42, 51, 34.57, 40.00, 33.65, 31.93, 30.95, 30.14, 51.60, 56.13, 50.71, 46.39, 44.29, 49.28,12,戸　田
2019-04-21, 65, 35, 69, 50, 53, 14, 36.27, 35.45, 31.72, 34.95, 44.21, 37.37, 59.07, 50.79, 48.39, 52.15, 63.16, 55.79,12,平和島
2019-04-21, 62, 30, 64, 39, 46, 19,  0.00, 33.33,  0.00,  0.00, 75.00, 25.00,  0.00, 33.33,  0.00, 50.00, 87.50, 37.50,12,浜名湖
2019-04-21, 34, 12, 56, 67, 25, 30, 36.21, 34.98, 32.94, 42.49, 27.89, 35.62, 51.29, 49.78, 47.22, 57.51, 44.74, 54.51,12,蒲　郡
2019-04-21, 19, 61, 58,  2, 64, 23, 23.29, 34.67, 46.43, 26.92, 44.87, 27.38, 31.51, 49.33, 67.86, 50.00, 62.82, 51.19,12,常　滑
2019-04-21, 61, 57, 24, 56, 15, 41, 19.84, 36.84, 22.55, 36.59, 32.06, 36.07, 37.30, 52.63, 35.29, 46.34, 48.85, 52.46,12,　津　
2019-04-21, 41, 70, 55, 26, 30, 69,  0.00,  0.00,  0.00, 30.00, 80.00,  0.00,  0.00,  0.00,  0.00, 60.00, 80.00,  0.00,12,三　国
2019-04-21, 31, 64, 12, 11, 50, 43, 40.89, 29.27, 30.46, 44.39, 35.75, 44.50, 55.56, 48.29, 45.69, 61.21, 52.85, 61.01,12,びわこ
2019-04-21, 44, 18, 35,  5, 29, 42,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,12,尼　崎
2019-04-21, 36, 20, 62, 31, 14, 11, 27.84, 33.33, 27.27, 23.91, 41.30, 24.42, 42.27, 45.56, 38.64, 39.13, 55.43, 37.21,12,丸　亀
2019-04-21, 32, 55, 67, 52, 17, 23, 42.52, 46.72, 49.60, 28.16, 27.73, 33.59, 57.48, 66.39, 60.00, 41.75, 46.22, 50.38,12,宮　島
2019-04-21, 23, 56, 53, 21, 26, 31, 35.60, 29.36, 35.92, 40.00, 35.60, 44.85, 52.80, 47.71, 52.24, 53.19, 52.00, 61.03,12,徳　山
2019-04-21, 23, 66, 21, 60, 45, 73, 43.24, 44.44, 30.56, 33.33, 47.06, 48.65, 59.46, 61.11, 38.89, 45.45, 64.71, 70.27,12,大　村
