date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_11,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_11,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_11,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_11,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_11,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_11,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_11,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_11,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_11,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_11,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_11,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_11,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_11,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_11,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_11,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_11,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_11,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_11,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_11,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_11,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_11,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_11,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_11,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_11,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_11,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_11,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_11,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_11,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_11,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_11,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-03-13,住之江,6,.11,,,,.18,.17,.18,,.12,,.31,,,.20,.09,,.27,.17,,,.21,,,,.14,.09,.08,,.12,,.09,,,,.12,.27,.22,,.14,,.24,,,,.08,.14,.19,,.14,,.20,,,.20,.22,,.30,.24,,,3,,,,2,5,5,,3,,6,,,3,1,,4,3,,,5,,,,2,4,5,,1,,2,,,,2,2,1,,1,,6,,,,1,5,6,,2,,5,,,4,2,,2,1,,,3,,,,2,5,4,,5,,6,,,3,1,,4,3,,,5,,,,2,3,5,,1,,2,,,,5,3,5,,1,,6,,,,1,4,6,,2,,5,,,4,2,,2,1,,,7,,,,7,11,6,,1,,5,,,11,6,,1,9,,,3,,,,2,9,10,,3,,6,,,,3,11,7,,2,,2,,,,3,10,9,,2,,2,,,7,5,,1,12,,,２,,,,３,５,４,,３,,４,,,５,１,,２,２,,,５,,,,３,３,４,,６,,３,,,,３,６,５,,６,,５,,,,１,６,６,,４,,４,,,４,５,,６,１,,,0.18,0.17,0.16,0.17,0.16,0.21, 20, 32, 36, 29, 63, 30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 15, 55, 18, 32, 36, 51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,52.94,31.58,31.82, 0.00,37.50,17.65,40.54,41.43,31.76,39.68,45.79,15.79,58.82,52.63,45.45, 0.00,58.33,58.82,57.66,67.86,44.71,55.56,57.01,31.58,松　本　　博　昭,岡　瀬　　正　人,岡　村　　将　也,西　田　　　　靖,池　田　　雄　一,塚　田　　修　二,4000,3746,4709,3072,4124,3377, 6.00, 5.53, 5.05, 0.00, 5.50, 5.12, 5.88, 6.33, 5.00, 5.78, 5.91, 3.88
2019-03-13,尼　崎,6,.09,,,,.12,.24,.18,.13,,,.16,,,.18,.16,.25,.22,,,,.10,,,,.25,.17,.18,,.14,,.18,,,.08,.16,,.27,.20,,,.12,,,.13,.08,,.31,.19,,,.14,,,,.26,.23,.29,,.31,,3,,,,6,2,5,4,,,4,,,1,2,3,1,,,,4,,,,1,3,2,,5,,6,,,1,3,,6,2,,,6,,,4,3,,5,1,,,2,,,,4,5,3,,1,,3,,,,6,2,5,4,,,4,,,1,6,3,1,,,,4,,,,1,3,2,,5,,5,,,1,3,,6,2,,,6,,,4,3,,5,1,,,2,,,,4,5,3,,1,,7,,,,5,10,1,9,,,8,,,12,3,10,12,,,,1,,,,2,8,1,,1,,2,,,8,11,,4,9,,,5,,,11,5,,4,8,,,1,,,,2,10,2,,2,,４,,,,３,３,４,３,,,２,,,６,１,２,１,,,,５,,,,１,４,３,,５,,２,,,１,５,,３,５,,,３,,,６,１,,２,１,,,４,,,,６,５,３,,２,,0.19,0.16,0.14,0.18,0.15,0.21, 69, 18, 30, 11, 66, 37, 31.55, 35.96, 35.33, 35.23, 30.22, 26.63, 48.66, 51.12, 53.26, 54.55, 47.80, 42.01, 42, 50, 23, 51, 56, 14, 33.66, 37.76, 32.62, 30.69, 48.24, 35.07, 51.98, 52.04, 52.41, 47.52, 66.83, 53.55,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,15.79,65.06,12.50,17.39,42.31, 6.67,26.60,40.00,17.95,19.05,39.13,14.67,42.11,81.93,12.50,30.43,61.54,20.00,42.55,59.09,23.08,44.44,58.70,30.67,加　木　　　　郁,魚　谷　　智　之,中　林　　秀　人,渡　辺　　　　崇,渡　部　　　　悟,塚　崎　　　　勝,3581,3780,3626,4474,4572,3465, 4.42, 7.81, 3.06, 3.65, 6.12, 3.00, 4.84, 6.79, 3.51, 4.54, 5.80, 3.87
2019-03-13,鳴　門,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.15,0.16,0.18,0.16,0.19, 20, 24, 35, 19, 21, 56, 34.85, 34.63, 31.47, 37.56, 39.13, 40.38, 48.99, 56.59, 49.75, 53.30, 58.94, 56.25, 65, 14, 22, 27, 21, 78, 35.43, 33.67, 31.82, 35.82, 45.13, 45.50, 54.71, 55.61, 51.01, 51.24, 60.18, 61.26,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,19.05,26.67,47.37,10.00, 0.00,26.67,23.53,37.80,27.85,15.91,47.57,25.27,33.33,60.00,57.89,25.00,12.50,66.67,40.20,62.20,44.30,32.95,63.11,41.76,深　山　　祐　二,麻　生　　慎　介,西　舘　　　　健,長谷川　　親　王,永　井　　　　源,後　藤　　孝　義,3974,4292,4345,3660,4067,3591, 3.52, 5.07, 6.05, 4.05, 4.63, 5.80, 4.38, 5.92, 4.68, 4.10, 6.62, 4.57
2019-03-13,宮　島,6,.27,,,,.18,,,,,,.09,,,.32,,,,,,,.13,,,.14,,,,,,,.14,,,,,,,,,,.27,,,,,,,,,,.16,,,.18,,,,,,,4,,,,3,,,,,,4,,,1,,,,,,,2,,,4,,,,,,,5,,,,,,,,,,3,,,,,,,,,,2,,,4,,,,,,,4,,,,3,,,,,,4,,,1,,,,,,,2,,,4,,,,,,,5,,,,,,,,,,3,,,,,,,,,,2,,,4,,,,,,,4,,,,2,,,,,,6,,,10,,,,,,,2,,,9,,,,,,,2,,,,,,,,,,3,,,,,,,,,,8,,,12,,,,,,,３,,,,６,,,,,,２,,,２,,,,,,,１,,,６,,,,,,,６,,,,,,,,,,１,,,,,,,,,,２,,,６,,,,,,,0.15,0.17,0.17,0.14,0.17,0.15, 28, 24, 13, 11, 47, 16, 27.83, 23.42, 37.01, 37.10, 40.50, 21.98, 43.48, 40.54, 51.97, 52.42, 57.02, 37.36, 34, 16, 18, 48, 39, 55, 21.84, 39.82, 25.49, 30.00, 17.58, 43.75, 36.78, 57.52, 52.94, 48.18, 37.36, 65.18,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,46.43,11.11, 0.00,41.46,52.63,37.84,41.38,29.03, 0.00,34.97,43.61,14.29,71.43,22.22, 0.00,63.41,73.68,48.65,65.52,38.71, 2.00,54.55,70.68,海老澤　　泰　行,佐　藤　　大　介,伴　　　　将　典,坂　本　　雅　佳,佐々木　　英　樹,中　野　　次　郎,3863,3813,4285,5001,3584,4075, 3.14, 6.57, 4.33, 1.81, 5.89, 7.16, 5.47, 6.34, 4.70, 1.54, 5.41, 7.27
2019-03-13,下　関,6,.14,,,.07,.08,,.11,.15,,,.13,,,.15,.15,.13,.27,.17,,,.21,,,,.21,.25,.36,,.17,,.11,,,.21,.26,,.04,.19,.06,,.19,,,,.17,.13,.06,,.08,,.16,,,,.38,.17,.25,.11,,,5,,,2,3,,4,6,,,2,,,4,3,1,4,6,,,5,,,,2,6,5,,2,,1,,,2,6,,5,3,3,,5,,,,2,5,3,,2,,2,,,,4,3,1,5,,,5,,,2,3,,4,6,,,2,,,4,3,1,4,6,,,5,,,,2,4,5,,2,,1,,,2,6,,5,3,3,,5,,,,2,4,3,,2,,2,,,,4,3,1,5,,,1,,,11,2,,1,12,,,4,,,11,3,11,5,9,,,7,,,,3,9,5,,2,,4,,,8,2,,3,8,1,,6,,,,1,7,3,,1,,9,,,,5,9,1,9,,,４,,,４,５,,１,６,,,２,,,２,５,１,４,６,,,４,,,,４,５,５,,３,,５,,,４,４,,６,２,２,,６,,,,４,４,４,,転,,２,,,,４,２,２,４,,,0.13,0.19,0.18,0.17,0.17,0.17, 48, 13, 24, 41, 38, 44,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 26, 57, 28, 64, 49, 67,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,31.03,50.00,28.57, 0.00, 0.00,55.56,28.42,38.46,22.45,14.86, 9.09,43.20,41.38,75.00,53.57, 0.00, 0.00,77.78,51.58,61.54,41.84,28.38,23.64,64.80,前　川　　守　嗣,濱　本　　優　一,岩　川　　仁　士,武　田　　正　紀,小　川　　日紀太,葛　原　　大　陽,4195,4377,4489,3306,4864,4596, 5.00, 6.35, 5.29, 0.00, 0.00, 6.33, 5.28, 5.72, 4.60, 3.88, 3.36, 5.90
2019-03-13,芦　屋,6,.23,,,,.11,.12,.19,.23,,,.17,,,.29,.14,,.11,.16,,,.01,,,,.11,.15,.11,.18,,,.18,,,.16,.14,,.08,.16,,,.15,,,,.21,.18,.17,,.13,,.14,,,.15,.19,.11,.09,.13,,,2,,,,3,4,5,4,,,3,,,2,5,,3,1,,,1,,,,3,6,5,3,,,3,,,6,1,,5,1,,,4,,,,2,5,6,,3,,5,,,2,1,3,4,1,,,2,,,,3,5,6,4,,,4,,,2,5,,3,1,,,1,,,,3,6,5,2,,,3,,,6,1,,5,1,,,4,,,,2,5,6,,4,,5,,,2,1,3,4,1,,,3,,,,2,11,3,12,,,8,,,11,10,,4,8,,,2,,,,4,12,5,10,,,4,,,11,8,,8,11,,,7,,,,2,6,4,,1,,3,,,12,1,10,2,12,,,２,,,,２,６,５,４,,,３,,,６,６,,２,６,,,１,,,,２,６,６,４,,,４,,,３,１,,１,５,,,６,,,,６,４,６,,３,,４,,,５,１,５,４,１,,,0.23,0.17,0.13,0.15,0.18,0.14, 29, 21, 72, 40, 41, 27, 40.65, 38.03, 31.68, 35.32, 40.20, 37.81, 53.74, 58.22, 48.02, 54.13, 57.84, 53.73, 35, 29, 32, 49, 60, 12, 36.26, 34.25, 41.71, 38.32, 24.84, 36.21, 54.39, 54.14, 58.86, 59.28, 36.31, 50.57,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,28.57,42.31,43.48,50.00, 0.00,50.00,22.11,38.36,33.06,44.12,27.12,52.38,42.86,53.85,52.17,63.64,44.44,60.00,46.32,52.74,48.39,66.18,45.76,68.25,松　本　　浩　貴,長谷川　　雅　和,今　坂　　晃　広,大　平　　誉史明,金　子　　和　之,服　部　　幸　男,3860,4580,3981,3439,4700,3422, 4.29, 5.46, 5.39, 6.18, 3.89, 6.00, 4.89, 5.54, 5.13, 6.42, 4.90, 6.82
2019-03-13,桐　生,7,.29,,,,.34,,,,,,.30,,,.19,,,,,,,.29,,,.18,.23,,,,,,.15,,,.21,,,,,,,.30,,,.25,,,,,,,.18,,,,.39,,,,,,3,,,,5,,,,,,4,,,5,,,,,,,5,,,1,2,,,,,,2,,,6,,,,,,,4,,,2,,,,,,,1,,,,2,,,,,,3,,,,5,,,,,,3,,,5,,,,,,,5,,,1,2,,,,,,2,,,6,,,,,,,4,,,2,,,,,,,1,,,,2,,,,,,11,,,,3,,,,,,1,,,7,,,,,,,2,,,8,2,,,,,,7,,,12,,,,,,,2,,,11,,,,,,,5,,,,1,,,,,,５,,,,２,,,,,,２,,,４,,,,,,,５,,,２,２,,,,,,２,,,５,,,,,,,２,,,２,,,,,,,６,,,,６,,,,,,0.17,0.18,0.15,0.12,0.17,0.17, 16, 73, 44, 52, 13, 70, 43.24, 22.67, 31.43, 28.95, 32.47, 33.33, 66.22, 36.00, 40.00, 46.05, 50.65, 47.83, 49, 20, 23, 52, 57, 67, 29.63, 30.19, 21.74, 17.65, 33.33, 50.88, 50.00, 43.40, 52.17, 29.41, 47.06, 68.42,F0,F0,F0,F1,F1,F0,L0,L0,L0,L0,L0,L0,46.67,25.00,40.00,57.89,44.00,17.65,36.90,32.61,50.00,44.05,42.62,20.59,66.67,37.50,55.56,84.21,52.00,35.29,53.57,44.57,66.95,66.67,64.75,36.27,宮　地　　秀　祈,鈴　木　　峻　佑,濱　崎　　直　矢,岩　瀬　　裕　亮,榎　　　　幸　司,高　山　　哲　也,3742,4380,4230,4604,4171,3122, 6.27, 4.00, 5.82, 7.00, 5.96, 4.00, 5.35, 4.84, 6.43, 6.65, 6.35, 4.18
2019-03-13,平和島,7,.23,,,,.09,.27,.06,.31,,,.10,,,,.25,.25,.09,.14,.18,,.24,,,.10,.14,,.15,.09,,,.15,,,.15,.18,.01,.13,,,,.17,,,.21,.34,,.09,,.13,,.28,,,.18,.15,,.16,.18,.15,,3,,,,3,3,2,6,,,5,,,,6,3,2,4,1,,1,,,2,5,,6,5,,,5,,,6,3,1,2,,,,5,,,6,6,,4,,6,,4,,,1,4,,5,2,2,,4,,,,3,5,2,6,,,5,,,,6,3,2,4,1,,1,,,2,4,,6,5,,,5,,,6,3,1,2,,,,5,,,6,6,,4,,6,,4,,,1,3,,5,2,2,,10,,,,1,10,4,9,,,5,,,,5,12,5,12,3,,2,,,8,10,,1,5,,,8,,,12,6,11,8,,,,1,,,9,1,,1,,2,,3,,,10,8,,3,9,1,,１,,,,１,３,２,３,,,１,,,,３,６,２,３,２,,３,,,３,６,,５,３,,,４,,,４,２,１,２,,,,６,,,６,６,,６,,５,,５,,,２,５,,３,５,４,,0.16,0.18,0.17,0.15,0.25,0.15, 26, 13, 29, 73, 40, 25, 35.80, 37.06, 44.17, 34.23, 30.26, 41.04, 53.70, 58.24, 61.96, 46.98, 48.03, 59.54, 74, 75, 20, 50, 39, 26, 38.51, 31.82, 24.66, 34.59, 31.25, 46.88, 56.52, 47.40, 49.32, 51.57, 45.00, 58.75,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,44.44,16.67,19.64, 0.00, 3.33, 0.00,62.04,22.22,26.88,47.18, 5.26,43.70,55.56,33.33,42.86, 0.00, 6.67, 0.00,70.80,43.43,49.46,66.20, 7.02,67.23,都　築　　正　治,豊　田　　　　聡,松　浦　　博　人,石　橋　　道　友,下　野　　京　香,中　村　　辰　也,3550,3884,3877,4096,4993,4523, 5.94, 3.00, 4.61, 0.00, 1.43, 0.00, 7.17, 4.70, 5.29, 6.49, 1.77, 6.33
2019-03-13,多摩川,7,.06,,,.07,,,,,,,.15,,,,.28,,,,,,.14,,,.09,,,,,,,.18,,,,.01,,,,,,.17,,,,,,,,,,.28,,,,.20,,,,,,4,,,6,,,,,,,4,,,,3,,,,,,5,,,1,,,,,,,6,,,,2,,,,,,1,,,,,,,,,,1,,,,4,,,,,,4,,,6,,,,,,,4,,,,3,,,,,,5,,,1,,,,,,,6,,,,2,,,,,,1,,,,,,,,,,1,,,,4,,,,,,6,,,11,,,,,,,1,,,,3,,,,,,7,,,12,,,,,,,4,,,,2,,,,,,7,,,,,,,,,,8,,,,1,,,,,,１,,,２,,,,,,,３,,,,６,,,,,,２,,,１,,,,,,,５,,,,転,,,,,,３,,,,,,,,,,落,,,,３,,,,,,0.15,0.17,0.13,0.19,0.18,0.21,143,184,131,181,135,121, 38.89, 35.77, 32.00, 28.57, 32.00, 35.48, 55.56, 55.28, 51.20, 44.90, 48.00, 55.65, 33, 71, 44, 19, 56, 58, 53.85, 32.61, 31.68, 33.12, 32.54, 36.84, 75.38, 52.17, 52.48, 48.41, 48.41, 53.38,F1,F1,F1,F1,F0,F1,L0,L0,L0,L0,L0,L0,27.27,50.00, 0.00,26.67,29.41,33.33,40.22,28.75,52.38,25.00,31.82,26.32,63.64,69.23, 0.00,33.33,47.06,61.11,60.87,47.50,71.43,50.00,53.41,42.98,森　岡　　満　郎,片　岡　　恵　里,平　本　　真　之,中　田　　夕　貴,山　崎　　　　毅,牧　原　　　　崇,3815,4014,4337,4900,2903,4303, 5.91, 6.50, 0.00, 4.07, 4.82, 5.67, 5.89, 4.91, 7.41, 4.75, 5.18, 4.89
2019-03-13,浜名湖,7,.19,,.24,.14,.14,,.19,.17,.23,.16,.31,,.27,.21,.14,,.12,.27,.25,.18,.05,.24,,.15,.11,.19,.03,,.23,.29,.11,.25,.21,.22,.25,,.10,.14,,.05,.15,,.12,.20,.23,,.04,.14,.12,.15,.17,,,,.21,.19,.25,.17,.12,.30,3,,4,5,5,,1,5,5,2,2,,6,4,1,,4,6,5,1,3,5,,6,2,5,1,,4,1,1,4,3,4,5,,3,6,,2,4,,2,2,6,,5,1,3,2,4,,,,5,1,4,3,2,5,3,,4,6,4,,1,5,5,2,2,,6,4,1,,3,6,5,1,3,5,,6,2,5,1,,4,1,1,4,3,4,5,,3,6,,2,4,,2,2,6,,5,1,3,2,6,,,,5,1,4,3,2,5,2,,3,11,6,,4,10,3,8,1,,4,7,2,,3,11,6,5,3,12,,9,2,10,8,,3,7,7,9,2,11,8,,1,8,,1,6,,1,11,4,,1,6,1,6,3,,,,4,9,2,8,4,4,５,,５,５,１,,５,３,２,３,２,,５,５,２,,３,６,４,２,５,５,,２,１,５,１,,３,５,４,２,２,６,４,,４,５,,２,６,,１,４,６,,５,２,３,４,４,,,,４,２,５,６,３,６,0.18,0.18,0.12,0.19,0.15,0.21, 33, 43, 17, 59, 53, 45, 36.27, 25.84, 44.12, 31.00, 23.46, 30.86, 64.71, 44.94, 59.80, 47.00, 45.68, 48.15, 61, 18, 23, 62, 48, 51, 39.72, 36.45, 42.59, 37.86, 45.21, 28.14, 57.48, 49.26, 57.41, 51.94, 62.10, 49.10,F0,F1,F1,F0,F1,F0,L0,L0,L0,L0,L0,L0,23.08, 6.25,36.25, 0.00,56.25,30.00,42.45,27.71,38.61,12.50,27.50,30.91,38.46,25.00,53.13, 0.00,56.25,40.00,57.55,43.37,53.47,12.50,55.00,56.36,樋　口　　　　亮,林　　　　恵　祐,板　橋　　侑　我,津久井　　拓　也,倉　尾　　大　介,久　富　　政　弘,3777,3928,4933,4420,3715,3508, 4.38, 3.31, 5.43, 0.00, 5.69, 5.10, 6.00, 4.57, 5.70, 2.88, 5.29, 5.42
2019-03-13,蒲　郡,7,.20,,,.05,,,,,,,.22,,,,.24,,,,,,.12,,,,.21,,,,,,.23,,,.17,,,,,,,.21,,,,,,,,,,.15,,,.15,,,,,,,2,,,6,,,,,,,3,,,,4,,,,,,1,,,,5,,,,,,3,,,6,,,,,,,1,,,,,,,,,,4,,,2,,,,,,,2,,,6,,,,,,,3,,,,4,,,,,,1,,,,5,,,,,,3,,,6,,,,,,,1,,,,,,,,,,4,,,2,,,,,,,6,,,10,,,,,,,2,,,,2,,,,,,3,,,,1,,,,,,4,,,12,,,,,,,8,,,,,,,,,,1,,,9,,,,,,,４,,,６,,,,,,,５,,,,５,,,,,,６,,,,３,,,,,,４,,,５,,,,,,,１,,,,,,,,,,２,,,４,,,,,,,0.15,0.17,0.19,0.16,0.14,0.19, 18, 17, 11, 63, 15, 69, 29.80, 25.30, 33.81, 41.18, 31.22, 36.08, 51.01, 38.55, 52.38, 55.39, 49.74, 52.58, 24, 49, 54, 35, 60, 48, 31.31, 29.35, 35.21, 35.68, 39.79, 43.81, 50.00, 44.57, 53.05, 49.30, 60.73, 58.76,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,37.50,42.86, 0.00, 0.00,22.22,42.55,26.55,17.19,46.73,39.60,28.00, 0.00,56.25,71.43, 0.00, 0.00,33.33,59.57,41.59,37.50,68.22,57.43,46.00,待　鳥　　雄　紀,谷　　　　勝　幸,西　村　　秀　樹,赤　坂　　俊　輔,前　出　　達　吉,谷　川　　将　太,4022,3614,3722,4174,4711,4603, 0.00, 5.06, 6.00, 0.00, 0.00, 4.11, 5.82, 4.43, 4.70, 6.64, 5.65, 4.80
