date,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,raceNumber,venue
2019-05-11, 17, 38, 45, 37, 52, 23,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,11,徳　山
2019-05-11, 13, 17, 37, 59, 68, 32, 15.38, 33.33, 29.41, 18.75, 38.71, 25.64, 26.92, 57.58, 52.94, 37.50, 45.16, 48.72,11,下　関
2019-05-11, 12,  8, 42, 21, 19,  3, 29.00, 22.62, 42.42, 32.32, 36.63, 21.59, 48.00, 34.52, 59.60, 58.59, 52.48, 44.32,11,若　松
2019-05-11, 20, 28, 70, 22, 14, 58, 35.14, 32.86, 25.44, 26.88, 32.77, 27.81, 53.51, 53.52, 41.42, 41.88, 49.15, 47.59,11,福　岡
2019-05-11, 53, 25, 41, 48, 63, 58, 33.71, 31.58, 34.09, 29.48, 35.59, 31.18, 53.14, 47.37, 53.41, 48.55, 51.98, 53.23,11,唐　津
2019-05-11, 76, 69, 43, 73, 55, 20, 33.96, 22.92, 22.22, 41.38, 35.09, 29.17, 49.06, 45.83, 35.19, 63.79, 43.86, 52.08,11,大　村
2019-05-11, 61, 58, 71, 46, 24, 39, 17.02, 31.82, 24.18, 27.47, 58.54, 22.41, 38.30, 44.55, 46.15, 42.86, 69.51, 34.48,12,桐　生
2019-05-11,  9,  7, 21, 44, 39,  4, 39.56, 42.47, 28.21, 30.45, 39.38, 33.51, 47.80, 58.06, 47.69, 48.64, 56.48, 48.65,12,戸　田
2019-05-11, 59, 14, 49, 60, 37, 31, 59.26, 34.62, 20.00, 32.00, 28.00, 13.64, 62.96, 57.69, 50.00, 48.00, 44.00, 36.36,12,浜名湖
2019-05-11, 33, 30, 64, 20, 16, 34, 37.50, 20.88, 41.24, 24.44, 49.50, 17.86, 53.13, 36.26, 59.79, 41.11, 69.31, 38.10,12,常　滑
2019-05-11, 52, 29, 50, 26, 60, 28, 27.45, 34.84, 26.88, 21.37, 26.45, 32.09, 48.37, 52.26, 40.00, 38.93, 41.94, 41.04,12,　津　
2019-05-11, 51, 33, 35, 13, 52, 27, 38.03, 33.48, 29.68, 34.31, 30.21, 28.64, 57.69, 45.37, 45.21, 54.81, 45.11, 42.25,12,びわこ
2019-05-11, 45, 13, 48, 22, 51, 31, 37.35, 22.89, 32.18, 33.68, 24.69, 46.07, 53.01, 36.14, 54.02, 50.53, 43.21, 58.43,12,児　島
2019-05-11, 61, 53, 26, 57, 31, 42, 27.89, 23.89, 31.82, 25.00, 32.59, 25.86, 51.02, 40.71, 49.35, 42.50, 43.70, 50.00,12,宮　島
2019-05-11, 30, 49, 20, 35, 28, 50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,12,徳　山
2019-05-11, 38, 44, 67, 40, 20, 23, 50.00, 36.36, 50.00, 12.50, 37.04, 18.75, 71.43, 51.52, 61.54, 53.13, 59.26, 34.38,12,下　関
2019-05-11, 13, 44, 33, 49, 43, 11, 30.10, 49.50, 37.63, 50.00, 31.63, 24.14, 52.43, 67.33, 51.61, 69.15, 52.04, 48.28,12,若　松
2019-05-11, 47, 34, 43, 50, 48, 44, 23.38, 37.38, 23.03, 25.41, 30.00, 31.10, 44.81, 54.37, 38.76, 43.09, 51.58, 44.02,12,福　岡
2019-05-11, 70, 18, 60, 14, 39, 67, 36.63, 30.39, 40.24, 32.18, 35.39, 28.49, 50.00, 46.96, 56.21, 44.83, 53.37, 50.84,12,唐　津
2019-05-11, 36, 33, 13, 27, 12, 28, 39.66, 30.19, 38.30, 40.35, 33.33, 40.00, 60.34, 49.06, 53.19, 52.63, 42.59, 65.45,12,大　村
